"Season","Sector","Category","Crop","QueryType","QueryText","KCCAns","StateName","DistrictName","BlockName","CreatedOn"
"KHARIF","HORTICULTURE","Vegetables","Pointed Gourd","	Plant Protection	","fungal problem in pointed gourd?","Farmer brother, You can make copper oxychloride with 50% WP 2 gram / liters of water and make a batter.","UTTAR PRADESH","BALRAMPUR","REHERA BAZAAR                                     ","2018-09-01 09:51:24.800"
"KHARIF","HORTICULTURE","Vegetables","Pointed Gourd","	Plant Protection	","fungal problem in pointed gourd?","Farmer brother, You can make copper oxychloride with 50% WP 2 gram / liters of water and make a batter.","UTTAR PRADESH","BALRAMPUR","REHERA BAZAAR                                     ","2018-09-01 09:51:24.800"
"KHARIF","AGRICULTURE","Sugar and Starch Crops","Sugarcane (Noble Cane)","Weed Management","WEED MANAGEMENT IN SUGARCANE CROPS?","Farmers weeding and hoeing and crop sugarcane dismantle","UTTAR PRADESH","BALRAMPUR","GAISRI                                            ","2018-09-01 11:13:42.000"
"KHARIF","AGRICULTURE","Sugar and Starch Crops","Sugarcane (Noble Cane)","Weed Management","WEED MANAGEMENT IN SUGARCANE CROPS?","Farmers weeding and hoeing and crop sugarcane dismantle","UTTAR PRADESH","BALRAMPUR","GAISRI                                            ","2018-09-01 11:13:42.000"
"KHARIF","AGRICULTURE","Others","Others","Weather","information of weather..?","kisan bhai aapke yahan es saptah 05 september tak bundabaadi ki sambhawana rahegi.","UTTAR PRADESH","BALRAMPUR","HARRIYA SATGHARWA                                 ","2018-09-01 14:37:00.350"
"KHARIF","AGRICULTURE","Others","Others","Weather","information of weather..?","kisan bhai aapke yahan es saptah 05 september tak bundabaadi ki sambhawana rahegi.","UTTAR PRADESH","BALRAMPUR","HARRIYA SATGHARWA                                 ","2018-09-01 14:37:00.350"
"KHARIF","AGRICULTURE","Others","Others","Weather","plz, tell  me weather information for bhinga?","kisan bhai aap ke  yaha 2 september ko 5 mm tak barish ki sambhavana hai","UTTAR PRADESH","BALRAMPUR","HARRIYA SATGHARWA                                 ","2018-09-01 18:57:55.873"
"KHARIF","AGRICULTURE","Others","Others","Weather","plz, tell  me weather information for bhinga?","kisan bhai aap ke  yaha 2 september ko 5 mm tak barish ki sambhavana hai","UTTAR PRADESH","BALRAMPUR","HARRIYA SATGHARWA                                 ","2018-09-01 18:57:55.873"
"KHARIF","AGRICULTURE","Others","Others","Weather","Weather information ?","kisan bhai apke yahan 1 september se lekar 6 september tak halki barish hone ki sambhavna hai","UTTAR PRADESH","BALRAMPUR","SHRIDUTTGANJ                                      ","2018-09-01 20:00:26.643"
"KHARIF","AGRICULTURE","Others","Others","Weather","Weather information ?","kisan bhai apke yahan 1 september se lekar 6 september tak halki barish hone ki sambhavna hai","UTTAR PRADESH","BALRAMPUR","SHRIDUTTGANJ                                      ","2018-09-01 20:00:26.643"
"JAYAD","AGRICULTURE","Sugar and Starch Crops","Sugarcane (Noble Cane)","Cultural Practices","ganne ki fasal me suar lag jate hai?","acchi tarah se dekhbhal kare","UTTAR PRADESH","BALRAMPUR","GAISRI                                            ","2018-09-02 10:54:17.863"
"JAYAD","AGRICULTURE","Sugar and Starch Crops","Sugarcane (Noble Cane)","Cultural Practices","ganne ki fasal me suar lag jate hai?","acchi tarah se dekhbhal kare","UTTAR PRADESH","BALRAMPUR","GAISRI                                            ","2018-09-02 10:54:17.863"
"KHARIF","HORTICULTURE","Vegetables","Ash Gourd (Petha)","Cultural Practices","Sowing time information of Ash Gourd ?","kisan bhai aap Petha ki kheti June se July ke pratham saptah tak kar sakte hai.","UTTAR PRADESH","BALRAMPUR","UTRAULA                                           ","2018-09-02 14:33:06.597"
"KHARIF","HORTICULTURE","Vegetables","Ash Gourd (Petha)","Cultural Practices","Sowing time information of Ash Gourd ?","kisan bhai aap Petha ki kheti June se July ke pratham saptah tak kar sakte hai.","UTTAR PRADESH","BALRAMPUR","UTRAULA                                           ","2018-09-02 14:33:06.597"
"KHARIF","AGRICULTURE","Others","Others","Weather","pasu cantrol ?","sada tar lagane hetu apni block se sampark kare","UTTAR PRADESH","BALRAMPUR","GAINDAS BUJURG                                    ","2018-09-02 14:59:30.957"
"KHARIF","AGRICULTURE","Others","Others","Weather","pasu cantrol ?","sada tar lagane hetu apni block se sampark kare","UTTAR PRADESH","BALRAMPUR","GAINDAS BUJURG                                    ","2018-09-02 14:59:30.957"
"KHARIF","AGRICULTURE","Others","Others","Weather","weather information ?","kisaan bhai aapke yahn par poore saptah me 3 september ko tej barish hone ki saambhawana hai baaki dino me hlki bundaa -baandi hone ki sambhawana hai","UTTAR PRADESH","BALRAMPUR","GAISRI                                            ","2018-09-03 10:49:41.890"
"KHARIF","AGRICULTURE","Others","Others","Weather","weather information ?","kisaan bhai aapke yahn par poore saptah me 3 september ko tej barish hone ki saambhawana hai baaki dino me hlki bundaa -baandi hone ki sambhawana hai","UTTAR PRADESH","BALRAMPUR","GAISRI                                            ","2018-09-03 10:49:41.890"
"KHARIF","HORTICULTURE","Vegetables","Pea (Vegetable)","Cultural Practices","Sowing time of pea(vegetable..?","sabji matar ki buvai 15 september se 15 november tak kare.","UTTAR PRADESH","BALRAMPUR","BALRAMPUR                                         ","2018-09-03 15:52:10.540"
"KHARIF","HORTICULTURE","Vegetables","Pea (Vegetable)","Cultural Practices","Sowing time of pea(vegetable..?","sabji matar ki buvai 15 september se 15 november tak kare.","UTTAR PRADESH","BALRAMPUR","BALRAMPUR                                         ","2018-09-03 15:52:10.540"
"KHARIF","AGRICULTURE","Others","Others","Weather","weather information ....?","kisan bhai apke yahan is saptah bunda bandi ke sath halki barish ki sambhawana hai","UTTAR PRADESH","BALRAMPUR","TULSIPUR","2018-09-03 17:11:12.053"
"KHARIF","AGRICULTURE","Others","Others","Weather","weather information ....?","kisan bhai apke yahan is saptah bunda bandi ke sath halki barish ki sambhawana hai","UTTAR PRADESH","BALRAMPUR","TULSIPUR","2018-09-03 17:11:12.053"
"KHARIF","AGRICULTURE","Others","Others","Weather","weather information.......?","kisan bhai aapke yaha 3 september se 8 september tak baadal rahege aur boonda-bandi se barish ki sambhavna hai","UTTAR PRADESH","BALRAMPUR","UTRAULA                                           ","2018-09-03 17:38:21.060"
"KHARIF","AGRICULTURE","Others","Others","Weather","weather information.......?","kisan bhai aapke yaha 3 september se 8 september tak baadal rahege aur boonda-bandi se barish ki sambhavna hai","UTTAR PRADESH","BALRAMPUR","UTRAULA                                           ","2018-09-03 17:38:21.060"
"KHARIF","AGRICULTURE","Others","Others","Weather","weather information ..........?","Kisan bhai aaj se lekar 3 din tak aapke yaha lagatar barish hone ki sambhawna hai.","UTTAR PRADESH","BALRAMPUR","GAISRI                                            ","2018-09-03 20:16:27.357"
"KHARIF","AGRICULTURE","Others","Others","Weather","weather information ..........?","Kisan bhai aaj se lekar 3 din tak aapke yaha lagatar barish hone ki sambhawna hai.","UTTAR PRADESH","BALRAMPUR","GAISRI                                            ","2018-09-03 20:16:27.357"
"KHARIF","HORTICULTURE","Vegetables","Chillies","Seeds and Planting Material","variety of mirch...............?","kisan bhai mirch ki prajatiya hai kallyanpur chamatkar,kallyanpur-1,kallyanpur-2","UTTAR PRADESH","BALRAMPUR","TULSIPUR","2018-09-03 20:32:30.053"
"KHARIF","HORTICULTURE","Vegetables","Chillies","Seeds and Planting Material","variety of mirch...............?","kisan bhai mirch ki prajatiya hai kallyanpur chamatkar,kallyanpur-1,kallyanpur-2","UTTAR PRADESH","BALRAMPUR","TULSIPUR","2018-09-03 20:32:30.053"
"KHARIF","AGRICULTURE","Others","Others","Weather","weather information of rehra balrampur?","kisan bhai 4 september me apke yahan bhari barish ki sambhavna hai.","UTTAR PRADESH","BALRAMPUR","REHERA BAZAAR                                     ","2018-09-04 10:52:05.857"
"KHARIF","AGRICULTURE","Others","Others","Weather","weather information of rehra balrampur?","kisan bhai 4 september me apke yahan bhari barish ki sambhavna hai.","UTTAR PRADESH","BALRAMPUR","REHERA BAZAAR                                     ","2018-09-04 10:52:05.857"
"JAYAD","HORTICULTURE","Plantation Crops","Eculeptous","	Plant Protection	","Eculepptous ka ped sukh raha hai uper se ?","micronutrint ka prayog kare","UTTAR PRADESH","BALRAMPUR","REHERA BAZAAR                                     ","2018-09-04 12:58:29.097"
"JAYAD","HORTICULTURE","Plantation Crops","Eculeptous","	Plant Protection	","Eculepptous ka ped sukh raha hai uper se ?","micronutrint ka prayog kare","UTTAR PRADESH","BALRAMPUR","REHERA BAZAAR                                     ","2018-09-04 12:58:29.097"
"KHARIF","AGRICULTURE","Others","Others","Weather","govt. scheme information ?","kisan bhai aap block par sampark karen","UTTAR PRADESH","BALRAMPUR","BALRAMPUR                                         ","2018-09-04 15:22:16.770"
"KHARIF","AGRICULTURE","Others","Others","Weather","govt. scheme information ?","kisan bhai aap block par sampark karen","UTTAR PRADESH","BALRAMPUR","BALRAMPUR                                         ","2018-09-04 15:22:16.770"
"KHARIF","HORTICULTURE","Plantation Crops","Eculeptous","	Plant Protection	","Fungal ki problem?","KISAN BHAI-Copper Oxychloride 50% WP KI 2 GRAM / LITER PAANI KI DAR SE SPRAY KARE","UTTAR PRADESH","BALRAMPUR","REHERA BAZAAR                                     ","2018-09-04 16:54:08.070"
"KHARIF","HORTICULTURE","Plantation Crops","Eculeptous","	Plant Protection	","Fungal ki problem?","KISAN BHAI-Copper Oxychloride 50% WP KI 2 GRAM / LITER PAANI KI DAR SE SPRAY KARE","UTTAR PRADESH","BALRAMPUR","REHERA BAZAAR                                     ","2018-09-04 16:54:08.070"
"KHARIF","AGRICULTURE","Cereals","Paddy (Dhan)","	Field Preparation	","Please give me weather information....?","kisan bhai aap ke block me 4 sitamber se 7 sitamber tak barish hone ki sambhawana hai","UTTAR PRADESH","BALRAMPUR","TULSIPUR","2018-09-04 17:05:51.257"
"KHARIF","AGRICULTURE","Cereals","Paddy (Dhan)","	Field Preparation	","Please give me weather information....?","kisan bhai aap ke block me 4 sitamber se 7 sitamber tak barish hone ki sambhawana hai","UTTAR PRADESH","BALRAMPUR","TULSIPUR","2018-09-04 17:05:51.257"
"KHARIF","AGRICULTURE","Others","Others","Weather","Weather information ........?","kisan bhai apake yahan is saptah badal banege aur halke bunda bande ke sambhavana hai","UTTAR PRADESH","BALRAMPUR","HARRIYA SATGHARWA                                 ","2018-09-04 18:00:22.090"
"KHARIF","AGRICULTURE","Others","Others","Weather","Weather information ........?","kisan bhai apake yahan is saptah badal banege aur halke bunda bande ke sambhavana hai","UTTAR PRADESH","BALRAMPUR","HARRIYA SATGHARWA                                 ","2018-09-04 18:00:22.090"
"KHARIF","AGRICULTURE","Others","Others","Weather","about weather information .?","possibility of light rainfall in 5,6 and 8,9,10 september","UTTAR PRADESH","BALRAMPUR","TULSIPUR","2018-09-05 10:20:52.817"
"KHARIF","AGRICULTURE","Others","Others","Weather","about weather information .?","possibility of light rainfall in 5,6 and 8,9,10 september","UTTAR PRADESH","BALRAMPUR","TULSIPUR","2018-09-05 10:20:52.817"
"KHARIF","AGRICULTURE","Cereals","Paddy (Dhan)","	Plant Protection	","gundhi bug in paddy crop?","Imidachloprid 17.8% SL  dose/acre : 70-100 ml/acre","UTTAR PRADESH","BALRAMPUR","TULSIPUR","2018-09-05 10:27:25.110"
