"Season","Sector","Category","Crop","QueryType","QueryText","KCCAns","StateName","DistrictName","BlockName","CreatedOn"
"JAYAD","AGRICULTURE","Others","Others","Weather","weather information?","1,2,3 september ko barish hone ki sambhavana hai aur din baadal chaye rahege","UTTAR PRADESH","PRATAPGARH","MANDHATA                                          ","2018-09-01 06:47:37.470"
"JAYAD","AGRICULTURE","Others","Others","Weather","weather information?","1,2,3 september ko barish hone ki sambhavana hai aur din baadal chaye rahege","UTTAR PRADESH","PRATAPGARH","MANDHATA                                          ","2018-09-01 06:47:37.470"
"KHARIF","AGRICULTURE","Others","Others","Weather","About weather information?","Farmer brother, there is a possibility of light rain on September 1,2 & 3.","UTTAR PRADESH","PRATAPGARH","SANGIPUR                                          ","2018-09-01 07:26:33.613"
"KHARIF","AGRICULTURE","Others","Others","Weather","About weather information?","Farmer brother, there is a possibility of light rain on September 1,2 & 3.","UTTAR PRADESH","PRATAPGARH","SANGIPUR                                          ","2018-09-01 07:26:33.613"
"KHARIF","AGRICULTURE","Others","Others","Weather","Weather information of Pratapgarh ...?","This week, you have the possibility of strong rain till 1 to 3 September and there is a possibility of drizzling on other days.","UTTAR PRADESH","PRATAPGARH","MAGRAURA                                          ","2018-09-01 08:15:30.543"
"KHARIF","AGRICULTURE","Others","Others","Weather","Weather information of Pratapgarh ...?","This week, you have the possibility of strong rain till 1 to 3 September and there is a possibility of drizzling on other days.","UTTAR PRADESH","PRATAPGARH","MAGRAURA                                          ","2018-09-01 08:15:30.543"
"JAYAD","AGRICULTURE","Cereals","Paddy (Dhan)","Weed Management","namini gold ki kitani matraa/ accer ka spray kare?","60 mililiter / ekar ka prayog kare","UTTAR PRADESH","PRATAPGARH","LAKSHAMANPUR                                      ","2018-09-01 09:29:49.323"
"JAYAD","AGRICULTURE","Cereals","Paddy (Dhan)","Weed Management","namini gold ki kitani matraa/ accer ka spray kare?","60 mililiter / ekar ka prayog kare","UTTAR PRADESH","PRATAPGARH","LAKSHAMANPUR                                      ","2018-09-01 09:29:49.323"
"KHARIF","AGRICULTURE","Others","Others","Weather","DAP ka pryog khdi phsl me dal skte hai?","kisan bhai dhan ki khdi phsl me DAP ka pryog nhi kiya jata hai","UTTAR PRADESH","PRATAPGARH","SANGIPUR                                          ","2018-09-01 09:45:09.260"
"KHARIF","AGRICULTURE","Others","Others","Weather","DAP ka pryog khdi phsl me dal skte hai?","kisan bhai dhan ki khdi phsl me DAP ka pryog nhi kiya jata hai","UTTAR PRADESH","PRATAPGARH","SANGIPUR                                          ","2018-09-01 09:45:09.260"
"KHARIF","AGRICULTURE","Others","Others","Weather","GIVE ME ABOUT WEATHER INFORMATION ?","This week there is a possibility of rain in the area of 1 to 4","UTTAR PRADESH","PRATAPGARH","MANDHATA                                          ","2018-09-01 10:29:14.763"
"KHARIF","AGRICULTURE","Others","Others","Weather","GIVE ME ABOUT WEATHER INFORMATION ?","This week there is a possibility of rain in the area of 1 to 4","UTTAR PRADESH","PRATAPGARH","MANDHATA                                          ","2018-09-01 10:29:14.763"
"KHARIF","HORTICULTURE","Vegetables","Bitter Gourd","	Plant Protection	","insect attack in bitter gourd?","Farmer brother, you make a dicholorvos 76% EC 1.5 ml / liter water of solution and make a batter.","UTTAR PRADESH","PRATAPGARH","RAMPUR SANRAMGARH                                 ","2018-09-01 10:55:38.483"
"KHARIF","HORTICULTURE","Vegetables","Bitter Gourd","	Plant Protection	","insect attack in bitter gourd?","Farmer brother, you make a dicholorvos 76% EC 1.5 ml / liter water of solution and make a batter.","UTTAR PRADESH","PRATAPGARH","RAMPUR SANRAMGARH                                 ","2018-09-01 10:55:38.483"
"KHARIF","AGRICULTURE","Others","Others","Weather","About weather information?","Farmer brother, there is a possibility of rain on September 2,3 & 4.","UTTAR PRADESH","PRATAPGARH","BIHAR                                             ","2018-09-01 11:18:07.077"
"KHARIF","AGRICULTURE","Others","Others","Weather","About weather information?","Farmer brother, there is a possibility of rain on September 2,3 & 4.","UTTAR PRADESH","PRATAPGARH","BIHAR                                             ","2018-09-01 11:18:07.077"
"KHARIF","AGRICULTURE","Others","Others","Weather","Weather information of Pratapgrah.......?","Kisan bhai aapke yaha 01,02,03 september ke din 04-05 mm barish hone ki sambhavana hai","UTTAR PRADESH","PRATAPGARH","MANDHATA                                          ","2018-09-01 11:38:06.643"
"KHARIF","AGRICULTURE","Others","Others","Weather","Weather information of Pratapgrah.......?","Kisan bhai aapke yaha 01,02,03 september ke din 04-05 mm barish hone ki sambhavana hai","UTTAR PRADESH","PRATAPGARH","MANDHATA                                          ","2018-09-01 11:38:06.643"
"JAYAD","AGRICULTURE","Others","Others","Weather","Weather information ?","Farmer brother, you are likely to get showers from 01 to 03 September.","UTTAR PRADESH","PRATAPGARH","KALAKANKAR                                        ","2018-09-01 12:16:02.293"
"JAYAD","AGRICULTURE","Others","Others","Weather","Weather information ?","Farmer brother, you are likely to get showers from 01 to 03 September.","UTTAR PRADESH","PRATAPGARH","KALAKANKAR                                        ","2018-09-01 12:16:02.293"
"JAYAD","AGRICULTURE","Others","Others","Weather","Weather information ?","Farmer brother, you are likely to get showers from 01 to 03 September.","UTTAR PRADESH","PRATAPGARH","KALAKANKAR                                        ","2018-09-01 12:16:02.700"
"JAYAD","AGRICULTURE","Others","Others","Weather","Weather information ?","Farmer brother, you are likely to get showers from 01 to 03 September.","UTTAR PRADESH","PRATAPGARH","KALAKANKAR                                        ","2018-09-01 12:16:02.700"
"KHARIF","AGRICULTURE","Cereals","Paddy (Dhan)","	Plant Protection	","information paddy ?","Cartop hydrochloride 4G 8 -10 kg / acre, spread out in the field equally","UTTAR PRADESH","PRATAPGARH","ASPUR DEOSARA                                     ","2018-09-01 12:53:51.430"
"KHARIF","AGRICULTURE","Cereals","Paddy (Dhan)","	Plant Protection	","information paddy ?","Cartop hydrochloride 4G 8 -10 kg / acre, spread out in the field equally","UTTAR PRADESH","PRATAPGARH","ASPUR DEOSARA                                     ","2018-09-01 12:53:51.430"
"KHARIF","AGRICULTURE","Cereals","Paddy (Dhan)","Nutrient Management","nutrient management in paddy...?","kisan bhai aap NPK 18:18:18, 10 gram/litre pani me gholkar sprey kare.","UTTAR PRADESH","PRATAPGARH","SANDWA CHANDRIKA                                  ","2018-09-01 13:21:57.733"
"KHARIF","AGRICULTURE","Cereals","Paddy (Dhan)","Nutrient Management","nutrient management in paddy...?","kisan bhai aap NPK 18:18:18, 10 gram/litre pani me gholkar sprey kare.","UTTAR PRADESH","PRATAPGARH","SANDWA CHANDRIKA                                  ","2018-09-01 13:21:57.733"
"KHARIF","AGRICULTURE","Others","Others","Weather","Information Of Weather ...... ?","Kisan Bhai Aaj Se Pure Saptah Badal Bane Rahege or pratidin Barish  Hone Ki Sambhavana  Hai","UTTAR PRADESH","PRATAPGARH","KALAKANKAR                                        ","2018-09-01 14:25:21.903"
"KHARIF","AGRICULTURE","Others","Others","Weather","Information Of Weather ...... ?","Kisan Bhai Aaj Se Pure Saptah Badal Bane Rahege or pratidin Barish  Hone Ki Sambhavana  Hai","UTTAR PRADESH","PRATAPGARH","KALAKANKAR                                        ","2018-09-01 14:25:21.903"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather information  ?","KISAN BHAI AAJ KAL OR 3 KO TEJ BARISH KE SATH 4 SE MAUSUM SAAF HONE KI SAMBHAWANA HAI","UTTAR PRADESH","PRATAPGARH","BIHAR                                             ","2018-09-01 14:46:55.367"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather information  ?","KISAN BHAI AAJ KAL OR 3 KO TEJ BARISH KE SATH 4 SE MAUSUM SAAF HONE KI SAMBHAWANA HAI","UTTAR PRADESH","PRATAPGARH","BIHAR                                             ","2018-09-01 14:46:55.367"
"KHARIF","AGRICULTURE","Others","Others","Weather","pls, tell me weather information for patti ?","kisan bhai aap ke yaha 6 September takpratidin 5 mm tak barish ki sambhvana hai","UTTAR PRADESH","PRATAPGARH","ASPUR DEOSARA                                     ","2018-09-01 15:24:42.757"
"KHARIF","AGRICULTURE","Others","Others","Weather","pls, tell me weather information for patti ?","kisan bhai aap ke yaha 6 September takpratidin 5 mm tak barish ki sambhvana hai","UTTAR PRADESH","PRATAPGARH","ASPUR DEOSARA                                     ","2018-09-01 15:24:42.757"
"KHARIF","AGRICULTURE","Cereals","Paddy (Dhan)","Fertilizer Use and Availability","Fertilizer information of paddy crop....?","Kisan bhai aap N:P:K 18:18:18 ka 2kg prati acre ki dar se prayog kare","UTTAR PRADESH","PRATAPGARH","KALAKANKAR                                        ","2018-09-01 17:14:52.100"
"KHARIF","AGRICULTURE","Cereals","Paddy (Dhan)","Fertilizer Use and Availability","Fertilizer information of paddy crop....?","Kisan bhai aap N:P:K 18:18:18 ka 2kg prati acre ki dar se prayog kare","UTTAR PRADESH","PRATAPGARH","KALAKANKAR                                        ","2018-09-01 17:14:52.100"
"KHARIF","ANIMAL HUSBANDRY","Animal","Bovine(Cow,Buffalo)","Disease Management","foot and mouth disease problem in cattle","kisan bhai khurpaka  or muhpaka rog ki sikayat ke liye is number 0512 2741991 ya 2741992 par  sampark kare","UTTAR PRADESH","PRATAPGARH","SANDWA CHANDRIKA                                  ","2018-09-01 17:38:34.997"
"KHARIF","ANIMAL HUSBANDRY","Animal","Bovine(Cow,Buffalo)","Disease Management","foot and mouth disease problem in cattle","kisan bhai khurpaka  or muhpaka rog ki sikayat ke liye is number 0512 2741991 ya 2741992 par  sampark kare","UTTAR PRADESH","PRATAPGARH","SANDWA CHANDRIKA                                  ","2018-09-01 17:38:34.997"
"KHARIF","AGRICULTURE","Cereals","Paddy (Dhan)","	Plant Protection	","Leaf folder problem in Paddy crop..?","Spray Bifenthrin 10% EC @ 300 Ml/Acre 150 Liter of water","UTTAR PRADESH","PRATAPGARH","BABAGANJ                                          ","2018-09-01 17:53:56.680"
"KHARIF","AGRICULTURE","Cereals","Paddy (Dhan)","	Plant Protection	","Leaf folder problem in Paddy crop..?","Spray Bifenthrin 10% EC @ 300 Ml/Acre 150 Liter of water","UTTAR PRADESH","PRATAPGARH","BABAGANJ                                          ","2018-09-01 17:53:56.680"
"KHARIF","AGRICULTURE","Cereals","Paddy (Dhan)","	Plant Protection	","Leaf folder problem in Paddy crop..?","Spray Bifenthrin 10% EC @ 300 Ml/Acre 150 Liter of water","UTTAR PRADESH","PRATAPGARH","BABAGANJ                                          ","2018-09-01 17:53:57.273"
"KHARIF","AGRICULTURE","Cereals","Paddy (Dhan)","	Plant Protection	","Leaf folder problem in Paddy crop..?","Spray Bifenthrin 10% EC @ 300 Ml/Acre 150 Liter of water","UTTAR PRADESH","PRATAPGARH","BABAGANJ                                          ","2018-09-01 17:53:57.273"
"KHARIF","AGRICULTURE","Others","Others","Weather","Weather information ?","kisan bhai aapke yaha 2 september se 7 september tak barish hone ki sambhavna hai.","UTTAR PRADESH","PRATAPGARH","SANGIPUR                                          ","2018-09-02 06:13:29.763"
"KHARIF","AGRICULTURE","Others","Others","Weather","Weather information ?","kisan bhai aapke yaha 2 september se 7 september tak barish hone ki sambhavna hai.","UTTAR PRADESH","PRATAPGARH","SANGIPUR                                          ","2018-09-02 06:13:29.763"
"KHARIF","AGRICULTURE","Others","Others","Weather","weather information ?","kisaan bhai aapke yahn par poore saptah me 2-3-4 septemberko tej barish hone ki sambhawana hai baaki dino me hlki bundaa-baandi hone ki sambhawana hai","UTTAR PRADESH","PRATAPGARH","LAKSHAMANPUR                                      ","2018-09-02 08:51:25.303"
"KHARIF","AGRICULTURE","Others","Others","Weather","weather information ?","kisaan bhai aapke yahn par poore saptah me 2-3-4 septemberko tej barish hone ki sambhawana hai baaki dino me hlki bundaa-baandi hone ki sambhawana hai","UTTAR PRADESH","PRATAPGARH","LAKSHAMANPUR                                      ","2018-09-02 08:51:25.303"
"KHARIF","AGRICULTURE","Others","Others","Weather","Weather information of Pratapgarh ...?","This week you have the possibility of rain till 2 to 4 September and there is a possibility of drizzling on other days.","UTTAR PRADESH","PRATAPGARH","SANGIPUR                                          ","2018-09-02 08:54:18.743"
"KHARIF","AGRICULTURE","Others","Others","Weather","Weather information of Pratapgarh ...?","This week you have the possibility of rain till 2 to 4 September and there is a possibility of drizzling on other days.","UTTAR PRADESH","PRATAPGARH","SANGIPUR                                          ","2018-09-02 08:54:18.743"
"KHARIF","AGRICULTURE","Cereals","Paddy (Dhan)","Cultural Practices","fungus control in paddy crop...?","Propiconazole 25% EC 2 ml / liter pani ki dar se","UTTAR PRADESH","PRATAPGARH","LAKSHAMANPUR                                      ","2018-09-02 09:01:46.590"
"KHARIF","AGRICULTURE","Cereals","Paddy (Dhan)","Cultural Practices","fungus control in paddy crop...?","Propiconazole 25% EC 2 ml / liter pani ki dar se","UTTAR PRADESH","PRATAPGARH","LAKSHAMANPUR                                      ","2018-09-02 09:01:46.590"
"KHARIF","AGRICULTURE","Others","Others","Weather","Please tel me about weather information ?","Kisan ji Aap ke yaha Aaj 2 se 7 september tak halke baadal ke sath sath halki barish ki sambhaana bani hai .","UTTAR PRADESH","PRATAPGARH","PRATAPGARH (SADAR)                                ","2018-09-02 09:11:14.510"
"KHARIF","AGRICULTURE","Others","Others","Weather","Please tel me about weather information ?","Kisan ji Aap ke yaha Aaj 2 se 7 september tak halke baadal ke sath sath halki barish ki sambhaana bani hai .","UTTAR PRADESH","PRATAPGARH","PRATAPGARH (SADAR)                                ","2018-09-02 09:11:14.510"
"KHARIF","HORTICULTURE","Vegetables","Cucumber","	Plant Protection	","julasha ki problem in cucumber crop","kisan Bhai ap Copper Oxychloride 50% WP 600 gram /acre me prayog kare","UTTAR PRADESH","PRATAPGARH","LALGANJ                                           ","2018-09-02 10:29:50.303"
"KHARIF","HORTICULTURE","Vegetables","Cucumber","	Plant Protection	","julasha ki problem in cucumber crop","kisan Bhai ap Copper Oxychloride 50% WP 600 gram /acre me prayog kare","UTTAR PRADESH","PRATAPGARH","LALGANJ                                           ","2018-09-02 10:29:50.303"
"KHARIF","AGRICULTURE","Cereals","Paddy (Dhan)","Nutrient Management","Control of Zinc deficiency in Paddy crop ?","Dear farmer foliar application of Zinc sulphate 5 gram + Urea 10 gram per liter of water .","UTTAR PRADESH","PRATAPGARH","LAKSHAMANPUR                                      ","2018-09-02 10:33:27.283"
