"Season","Sector","Category","Crop","QueryType","QueryText","KCCAns","StateName","DistrictName","BlockName","CreatedOn"
"KHARIF","AGRICULTURE","Others","Others","Weather","GIVE ME ABOUT WEATHER INFORMATION ?","This week in your area there is a possibility of rain from today to 3th","UTTAR PRADESH","KAUSHAMBI","SIRATHU                                           ","2018-09-01 07:45:35.943"
"KHARIF","AGRICULTURE","Others","Others","Weather","GIVE ME ABOUT WEATHER INFORMATION ?","This week in your area there is a possibility of rain from today to 3th","UTTAR PRADESH","KAUSHAMBI","SIRATHU                                           ","2018-09-01 07:45:35.943"
"JAYAD","AGRICULTURE","Others","Others","Weather","Weather information ?","Farmer brother, you are likely to get showers from 01 to 03 September.","UTTAR PRADESH","KAUSHAMBI","SARSAWAN                                          ","2018-09-01 08:22:10.577"
"JAYAD","AGRICULTURE","Others","Others","Weather","Weather information ?","Farmer brother, you are likely to get showers from 01 to 03 September.","UTTAR PRADESH","KAUSHAMBI","SARSAWAN                                          ","2018-09-01 08:22:10.577"
"KHARIF","AGRICULTURE","Others","Others","Weather","Weather Information ?","kisan bhai aapke yaha 1, 2, 3 september  ko barish hone ki sambhavna hai.","UTTAR PRADESH","KAUSHAMBI","KAUSHAMBI                                         ","2018-09-01 08:46:40.227"
"KHARIF","AGRICULTURE","Others","Others","Weather","Weather Information ?","kisan bhai aapke yaha 1, 2, 3 september  ko barish hone ki sambhavna hai.","UTTAR PRADESH","KAUSHAMBI","KAUSHAMBI                                         ","2018-09-01 08:46:40.227"
"KHARIF","AGRICULTURE","Others","Others","Weather","weather information of karari kaushambi?","kisan bhai 1 september me apke yahan bhari barish ki sambhavna hai.","UTTAR PRADESH","KAUSHAMBI","KAUSHAMBI                                         ","2018-09-01 09:42:38.123"
"KHARIF","AGRICULTURE","Others","Others","Weather","weather information of karari kaushambi?","kisan bhai 1 september me apke yahan bhari barish ki sambhavna hai.","UTTAR PRADESH","KAUSHAMBI","KAUSHAMBI                                         ","2018-09-01 09:42:38.123"
"KHARIF","AGRICULTURE","Others","Others","Weather","Plz give me weather information..?","kisan bhai aaj se 4 september tak hlki se tej baarish ki sambhavna hai .","UTTAR PRADESH","KAUSHAMBI","SIRATHU                                           ","2018-09-01 12:03:07.377"
"KHARIF","AGRICULTURE","Others","Others","Weather","Plz give me weather information..?","kisan bhai aaj se 4 september tak hlki se tej baarish ki sambhavna hai .","UTTAR PRADESH","KAUSHAMBI","SIRATHU                                           ","2018-09-01 12:03:07.377"
