"Season","Sector","Category","Crop","QueryType","QueryText","KCCAns","StateName","DistrictName","BlockName","CreatedOn"
"0","ANIMAL HUSBANDRY","Animal","POULTRY  FARM ","","animal husbandry related query","Recommended to contact Animal husbandry number 1800 419 8800","KERALA","MALAPPURAM","TIRURANGADI","2018-10-17 11:06:54.823"
"0","ANIMAL HUSBANDRY","Animal","POULTRY  FARM ","","animal husbandry related query","Recommended to contact Animal husbandry number 1800 419 8800","KERALA","MALAPPURAM","TIRURANGADI","2018-10-17 11:06:54.823"
"0","HORTICULTURE","Plantation Crops","Rubber","","Fertilizer recommendation of rubber","Fertilizer recommendation of rubber
Recommended to apply
urea-81gm
rock phosphate -208gm
muriate of potash -63gm
","KERALA","MALAPPURAM","NILAMBUR","2018-10-17 12:16:41.397"
"0","HORTICULTURE","Plantation Crops","Rubber","","Fertilizer recommendation of rubber","Fertilizer recommendation of rubber
Recommended to apply
urea-81gm
rock phosphate -208gm
muriate of potash -63gm
","KERALA","MALAPPURAM","NILAMBUR","2018-10-17 12:16:41.397"
"0","","","","","Farmer does not speak any think","irrelevant call","KERALA","MALAPPURAM","","2018-10-17 16:40:20.597"
"0","HORTICULTURE","Vegetables","Bhindi(Okra/Ladysfinger)","","Micro-nutrient deficiency in bhindi","Recommended to apply micro-nutrient 1/2 teaspoon/plant","KERALA","MALAPPURAM","PERINTHALMANNA","2018-10-17 17:09:53.450"
"0","HORTICULTURE","Vegetables","Bhindi(Okra/Ladysfinger)","","Micro-nutrient deficiency in bhindi","Recommended to apply micro-nutrient 1/2 teaspoon/plant","KERALA","MALAPPURAM","PERINTHALMANNA","2018-10-17 17:09:53.450"
"0","","","","","irrelevant call","","KERALA","MALAPPURAM","PONNANI","2018-10-17 19:05:25.303"
"0","","","","","irrelevant call","","KERALA","MALAPPURAM","PONNANI","2018-10-17 19:05:25.303"
"0","HORTICULTURE","Vegetables","Pea (Vegetable)","","fungal attack in pea","Recommended apply Pseudomonas flourescens 20gm/liter of water","KERALA","MALAPPURAM","KONDOTTY","2018-10-18 13:35:46.733"
"0","HORTICULTURE","Vegetables","Pea (Vegetable)","","fungal attack in pea","Recommended apply Pseudomonas flourescens 20gm/liter of water","KERALA","MALAPPURAM","KONDOTTY","2018-10-18 13:35:46.733"
"0","HORTICULTURE","Fruits","Mango","","FRUIT-FLY ATTACK IN MANGO","Recommended to spray Neem oil garlic emulsion 
Mix 6 g bar soap in 1 litre of water. Add 20 ml neem oil to that.Then add 20  g garlic paste also.mix thouroghly and spray 
","KERALA","MALAPPURAM","PERINTHALMANNA","2018-10-19 08:49:46.107"
"0","HORTICULTURE","Fruits","Mango","","FRUIT-FLY ATTACK IN MANGO","Recommended to spray Neem oil garlic emulsion 
Mix 6 g bar soap in 1 litre of water. Add 20 ml neem oil to that.Then add 20  g garlic paste also.mix thouroghly and spray 
","KERALA","MALAPPURAM","PERINTHALMANNA","2018-10-19 08:49:46.107"
"0","AGRICULTURE","Cereals","Paddy (Dhan)","","STEM BORER ATTACK IN PADDY","??????? ????? 30  ????? ??????  ???????? ??????????? (???????? ????? ???????????) ??????????  ????????.  ??? ?????  ?????????? ??????? 5 ??.??. ???????  10        ???????????? 10  ??????????  1  ?????????? ???????????.  7 - 10 ????? ??????????? ??????????? ???????? ???????????.

???????? ???? ?????????? ???????? ????????????.

???????????????? 6%G (16.7Kg/ha),????????????? ?????????????? (25kg/ha),???????????? 5%G (5kg/ha),??????????????? 39.35%(50 ml/ha)

??????????????? 20%WG (125g/ha),??????????????? 17.8%SL (125ml/ha),??????????? ?????????? ??? ????????? ????????.

?????????? ??????????????? ??????????  ?????? 9-?? ??????? ????????  ??????????? ???? ?????????.

 ","KERALA","MALAPPURAM","KUTTIPPURAM","2018-10-20 09:00:49.753"
"0","AGRICULTURE","Cereals","Paddy (Dhan)","","STEM BORER ATTACK IN PADDY","??????? ????? 30  ????? ??????  ???????? ??????????? (???????? ????? ???????????) ??????????  ????????.  ??? ?????  ?????????? ??????? 5 ??.??. ???????  10        ???????????? 10  ??????????  1  ?????????? ???????????.  7 - 10 ????? ??????????? ??????????? ???????? ???????????.

???????? ???? ?????????? ???????? ????????????.

???????????????? 6%G (16.7Kg/ha),????????????? ?????????????? (25kg/ha),???????????? 5%G (5kg/ha),??????????????? 39.35%(50 ml/ha)

??????????????? 20%WG (125g/ha),??????????????? 17.8%SL (125ml/ha),??????????? ?????????? ??? ????????? ????????.

?????????? ??????????????? ??????????  ?????? 9-?? ??????? ????????  ??????????? ???? ?????????.

 ","KERALA","MALAPPURAM","KUTTIPPURAM","2018-10-20 09:00:49.753"
"0","AGRICULTURE","Others","Others",""," malappuram Principal Agricultural Officer contact  number","Recommended to contact malappuram Principal Agricultural Officer 2734916","KERALA","MALAPPURAM","PERINTHALMANNA","2018-10-20 12:07:28.497"
"0","AGRICULTURE","Others","Others",""," malappuram Principal Agricultural Officer contact  number","Recommended to contact malappuram Principal Agricultural Officer 2734916","KERALA","MALAPPURAM","PERINTHALMANNA","2018-10-20 12:07:28.497"
"0","","","","","call disconnected
","","KERALA","MALAPPURAM","PONNANI","2018-10-21 09:25:20.553"
"0","","","","","call disconnected
","","KERALA","MALAPPURAM","PONNANI","2018-10-21 09:25:20.553"
"0","","","","","Asking about","Recommended for ","KERALA","MALAPPURAM","","2018-10-21 13:42:49.627"
"0","","","","","call disconnected ","","KERALA","MALAPPURAM","","2018-10-21 13:43:30.093"
"0","HORTICULTURE","","","","incomplete call","","KERALA","MALAPPURAM","PERINTHALMANNA","2018-10-22 09:29:33.733"
