"Season","Sector","Category","Crop","QueryType","QueryText","KCCAns","StateName","DistrictName","BlockName","CreatedOn"
"0","ANIMAL HUSBANDRY","Avian","Duck","","Animal husbandry related query
","Recommended to contact animal husbandry toll free 1800 419 8800
","KERALA","KOLLAM","PATHANAPURAM","2018-11-01 16:27:40.730"
"0","","","","","  ","  ","KERALA","KOLLAM","ITHIKKARA","2018-11-02 19:19:50.227"
"0","","","","","   "," ","KERALA","KOLLAM","KOTTARAKKARA","2018-11-02 21:37:01.380"
"0","","","","","    ","    ","KERALA","KOLLAM","","2018-11-03 12:49:36.080"
"0","","","","","   ","             ","KERALA","KOLLAM","","2018-11-03 13:53:10.823"
"0","HORTICULTURE","Flowers","Marigold","","VARIETIES OF MARIGOLD","RECOMMENDED TO  ??????????? ???????? :


?????????????, ?????????, ???? ????????, ????? ????????, ????????, ?????????? ??????, ?????, ??????? ??? ????????, ????????, ????????, ??? ?????? ??????, ??? ?????? ??????.","KERALA","KOLLAM","CHITTUMALA","2018-11-03 14:28:40.687"
"0","HORTICULTURE","Plantation Crops","Coconut","","FUNGAL ATTAK IN COCONUT","RECOMMENDED TO SPRAY MANCOZEB 2g/L","KERALA","KOLLAM","VETTIKKAVALA","2018-11-03 14:43:44.960"
"0","HORTICULTURE","Plantation Crops","Coconut","","FUNGAL ATTACK IN COCONUT","RECOMMENDED TO SPRAY   MANCOZEB 2g/L ","KERALA","KOLLAM","VETTIKKAVALA","2018-11-03 15:46:12.330"
"0","HORTICULTURE","Vegetables","Amaranthus/Grain Amaranthus","","WHITE SPOT IN AMARANTHUS","recommended to spray copper oxychloride 1-2gm/liter of water","KERALA","KOLLAM","SASTHAMCOTTAH","2018-11-03 17:38:23.773"
"0","HORTICULTURE","Fruits","Banana","","SEASON OF BANANA","???? ????(??????)
???? ??????????? ???????????? ??????? ????????????? ????????.

???? ????????????? ????         -      ???????? -????

??????? ????????????? ????   -  ????????  - ????????????

????? ??????? ??????? ??? ??? ??????? ??????? ??????????????? ?????????  ?????? ???? ?????????????.","KERALA","KOLLAM","KOTTARAKKARA","2018-11-04 08:52:10.293"
