"Season","Sector","Category","Crop","QueryType","QueryText","KCCAns","StateName","DistrictName","BlockName","CreatedOn"
"0","HORTICULTURE","Vegetables","Tomato","","POTASSIUM DEFICIENCY","IRRIGATE THE FIELD AND APPLY ASH AROUND THE PLANT 
CARE SHOULD BE TAKEN NOT TO BURN THE LEAVES
 SPRAY SOP 2g/L ","KERALA","WAYANAD","SULTHAN BATHERY                                   ","2018-11-01 09:10:06.247"
"0","AGRICULTURE","Cereals","Paddy (Dhan)","","RICE BASAL ROTTING AND YELLOWING  
","TEST THE SOIL IN AMBALAVAYAL KVK
BACTERIAL OOZE TEST DIP PLANT IN WATER","KERALA","WAYANAD","MANANTHAVADY                                      ","2018-11-01 10:22:03.770"
"0","HORTICULTURE","Plantation Crops","Coconut","","bud rot","recommended to apply mancozeb 5g /300ml water in perforated plastic bag in leaf axils","KERALA","WAYANAD","SULTHAN BATHERY                                   ","2018-11-01 11:28:38.227"
"0","","","","","????????? ?????????????? ??????????-BACTERIAL LEAF BLIGHT IN RICE","?????????????????????
????????????? ????????????????

 20 ????? ????????? 1 ???????? ???????????? ????  ????????? ???????  ????????? ???? ?????????????  ??????????.

????????????  2% (20 ????? / ??? ???????? ????????????) ????? ???????? ??????? ?????????.

????????????????????? 1g/? ???????????? ???????????? 1.5 ????? ??? ???????? ???????????? ???? ??????? ????????.","KERALA","WAYANAD","SULTHAN BATHERY                                   ","2018-11-01 15:44:09.497"
"0","HORTICULTURE","Fruits","Banana","","DEFICIENCY","400G FACTOMPHOS+ 120 G POTASH","KERALA","WAYANAD","KALPETTA                                          ","2018-11-03 09:49:47.617"
"0","HORTICULTURE","Plantation Crops","Coffee","","mealy bug attack in coffee","recommended to apply rogor 1.5 ml/L","KERALA","WAYANAD","KALPETTA                                          ","2018-11-03 19:09:24.373"
"0","HORTICULTURE","","","","To know the recommendation of takumi and corragen","recommended takumi 2g per liter of water and coragen 2 - 3 gper liter of water","KERALA","WAYANAD","KALPETTA                                          ","2018-11-06 15:27:35.463"
"0","HORTICULTURE","Plantation Crops","Coconut","","ERIOPHID MITE ATTACK","Recommended to spray Neem oil garlic emulsion
Recommended to spray Dimethoate 30EC 2 ML/L WATER
","KERALA","WAYANAD","MANANTHAVADY                                      ","2018-11-08 10:16:14.510"
"0","","","","","call disconnected","call disconnected","KERALA","WAYANAD","","2018-11-09 08:16:22.900"
"0","","","","","INCOMPLETE CALL","INCOMPLETE CALL","KERALA","WAYANAD","","2018-11-09 08:18:55.983"
"0","AGRICULTURE","Cereals","Paddy (Dhan)","","bacterial blight in paddy","recommended to ????????????????????? 1g/? ???????????? ???????????? 1.5 ????? ??? ???????? ???????????? ???? ??????? ????????.","KERALA","WAYANAD","MANANTHAVADY                                      ","2018-11-11 20:01:02.457"
"0","AGRICULTURE","Cereals","Paddy (Dhan)","","sheath blight of rice","recommended to spray CARBENDAZIM 2g/L","KERALA","WAYANAD","MANANTHAVADY                                      ","2018-11-12 10:02:28.023"
"0","HORTICULTURE","Condiments and Spices","Turmeric","","PROCESSING  OF TURMERIC","BOIL IN STEAM AND  DRY IN SUNLIGHT UNTIL TURMERIC LOSING ALL WATER CONTENT ","KERALA","WAYANAD","","2018-11-12 10:57:57.733"
"0","HORTICULTURE","Plantation Crops","Cocoa","","SOIL TESTING","DISTRICT SOIL TESTING LAB MANANTHAVADY  : 04935-242499 
KVK, Ambalavayal    260411 ","KERALA","WAYANAD","MANANTHAVADY                                      ","2018-11-13 09:05:42.043"
"0","HORTICULTURE","Fruits","Banana","","FERTILLIZER RECOMMENDATION OF BANANA  OF 5 MONTH OLD ","150  UREA + 100 G POTASH","KERALA","WAYANAD","MANANTHAVADY                                      ","2018-11-13 11:06:00.820"
"0","","","","","incomplete call","","KERALA","WAYANAD","SULTHAN BATHERY                                   ","2018-11-13 11:08:21.280"
"0","AGRICULTURE","Cereals","Paddy (Dhan)","","fertilizer application for rice","Recommended to apply 
fertilizer recommendstion for rice for 1 acre 50kg factomphos , 10 kg urea ,10 kg potash @ the time of planting.
30 kg urea , 10kg potash  25 -30 days after planting
10kg urea , 10 kg potash 55 days after planting
suggested to contact rice research station vytilla = Phone No:
+91-484-2809963","KERALA","WAYANAD","SULTHAN BATHERY                                   ","2018-11-13 11:22:09.440"
"0","HORTICULTURE","Fruits","Banana","","Pseudomonas APPLICATION DOSAGE","recommended to  spray Pseudomonas 20g/L","KERALA","WAYANAD","MANANTHAVADY                                      ","2018-11-13 14:39:02.043"
"0","HORTICULTURE","Vegetables","Tomato","","bacterial wilt","recommended to spray pseudomonas 20 g/L 
RECOMMENDED TO SPRAY BLEACHING POWDER 20 G/L
RECOMMENDED TO APPLY NEEM CAKE","KERALA","WAYANAD","","2018-11-14 09:16:46.330"
"0","AGRICULTURE","Others","","","DURATION FOR THE PREPARATION OF VALACHAYA","RECOMMENDED . VALACHAYA NEEDS 20 DAYS . STIR OCCATIONALLY FOR THE FIRST 10 DAYS . AND KEPT 10 DAYS WITH OUT STIRRING AND USE AFTER 20 DAYS","KERALA","WAYANAD","SULTHAN BATHERY                                   ","2018-11-14 10:41:53.790"
"0","HORTICULTURE","Flowers","Jasmine","","AVAILABILITY OF PLANTING MATERIAL","RARS, Ambalavayal : 04936 260421 
","KERALA","WAYANAD","SULTHAN BATHERY                                   ","2018-11-14 12:16:40.100"
"0","HORTICULTURE","Fruits","","","JEEVAMRUDHAM PREPARATION","10 KG COWDUNG+200L WATER+2 KG JAGGERY+PULSE POWDER 2KG+10 LITRE COWURINE+HANDFUL OF SAND KEPT MIXED FOR 7 DAYS","KERALA","WAYANAD","MANANTHAVADY                                      ","2018-11-14 15:03:05.767"
"0","","","","","ATIC INFORMATION CENTER CONTACT NUMBER","Agricultural Technology Information Centre
Kerala Agricultural University
Mannuthy
Thrissur Kerala 680651
Phone No:
0487-2370540
0487-2371340","KERALA","WAYANAD","SULTHAN BATHERY                                   ","2018-11-16 13:26:02.217"
"0","HORTICULTURE","Vegetables","Pumpkin","","organic manure application and plant not flowering well","Recommended to apply wood ash and reduce amount of cowdung application.
1.5 g borax  in 1 liter water and spray","KERALA","WAYANAD","SULTHAN BATHERY                                   ","2018-11-16 17:07:47.700"
"0","HORTICULTURE","Fruits","Banana","","BANANA NUTRIENT MANAGEMENT","RECOMMENDED TO APPLY 
UREA- 65g
POATSH -100g","KERALA","WAYANAD","MANANTHAVADY                                      ","2018-11-16 21:23:10.253"
