"Season","Sector","Category","Crop","QueryType","QueryText","KCCAns","StateName","DistrictName","BlockName","CreatedOn"
"0","HORTICULTURE","Plantation Crops","Coconut","","Fertilizer recommendation of coconut","Fertilizer recommendation of coconut
Recommended to apply
urea-500gm
rajphos -750gm
muriate of potash -1kg","KERALA","KANNUR","TALIPARAMBA","2018-10-17 11:35:35.120"
"0","HORTICULTURE","Plantation Crops","Coconut","","Fertilizer recommendation of coconut","Fertilizer recommendation of coconut
Recommended to apply
urea-500gm
rajphos -750gm
muriate of potash -1kg","KERALA","KANNUR","TALIPARAMBA","2018-10-17 11:35:35.120"
"0","","","","","call disconnected
","","KERALA","KANNUR","TALIPARAMBA","2018-10-17 14:06:33.953"
"0","","","","","call disconnected
","","KERALA","KANNUR","TALIPARAMBA","2018-10-17 14:06:33.953"
"0","","","","","call disconnected
","","KERALA","KANNUR","KANNUR","2018-10-17 18:31:23.123"
"0","","","","","call disconnected
","","KERALA","KANNUR","KANNUR","2018-10-17 18:31:23.123"
"0","","","","","call disconnected
","","KERALA","KANNUR","KANNUR","2018-10-18 09:47:25.690"
"0","","","","","call disconnected
","","KERALA","KANNUR","KANNUR","2018-10-18 09:47:25.690"
"0","","","","","call disconnected
","","KERALA","KANNUR","KANNUR","2018-10-18 09:50:21.190"
"0","","","","","call disconnected
","","KERALA","KANNUR","KANNUR","2018-10-18 09:50:21.190"
"0","HORTICULTURE","Fruits","Papaya","","fungal attack in  papaya","Recommended to apply Bordeaux
 Mixture 100 g CuSo4  Dissolve in 5L of water and 100 g lime dissolve in another 5 L of water  and slowly  add the CuSo4 Solution in lime solution.( note : prepared only in Plastic vessel)
","KERALA","KANNUR","KANNUR","2018-10-18 17:56:17.827"
"0","HORTICULTURE","Fruits","Papaya","","fungal attack in  papaya","Recommended to apply Bordeaux
 Mixture 100 g CuSo4  Dissolve in 5L of water and 100 g lime dissolve in another 5 L of water  and slowly  add the CuSo4 Solution in lime solution.( note : prepared only in Plastic vessel)
","KERALA","KANNUR","KANNUR","2018-10-18 17:56:17.827"
