"Season","Sector","Category","Crop","QueryType","QueryText","KCCAns","StateName","DistrictName","BlockName","CreatedOn"
"0","HORTICULTURE","Plantation Crops","Coconut","","Fertilizer recommendation of coconut","Fertilizer recommendation of coconut
Recommended to apply
urea-500gm
rock phosphate -750gm
muriate of potash -1kg
","KERALA","KASARGOD","KASARGOD","2018-10-17 14:42:45.327"
"0","HORTICULTURE","Plantation Crops","Coconut","","Fertilizer recommendation of coconut","Fertilizer recommendation of coconut
Recommended to apply
urea-500gm
rock phosphate -750gm
muriate of potash -1kg
","KERALA","KASARGOD","KASARGOD","2018-10-17 14:42:45.327"
"0","AGRICULTURE","Others","Others","","ASKED ABOUT WEATHER REPORT
","A shower or thunderstorm this evening; otherwise, considerable cloudiness","KERALA","KASARGOD","KASARGOD","2018-10-17 16:33:21.237"
"0","AGRICULTURE","Others","Others","","ASKED ABOUT WEATHER REPORT
","A shower or thunderstorm this evening; otherwise, considerable cloudiness","KERALA","KASARGOD","KASARGOD","2018-10-17 16:33:21.237"
"0","","","","","blank call","","KERALA","KASARGOD","","2018-10-17 19:02:37.307"
"0","","","","","unknow","","KERALA","KASARGOD","KASARGOD","2018-10-18 13:29:29.413"
"0","","","","","unknow","","KERALA","KASARGOD","KASARGOD","2018-10-18 13:29:29.413"
"0","","","","","call disconnected
","","KERALA","KASARGOD","KANHANGAD","2018-10-18 15:49:56.133"
"0","","","","","call disconnected
","","KERALA","KASARGOD","KANHANGAD","2018-10-18 15:49:56.133"
"0","HORTICULTURE","Plantation Crops","Coconut","","Boron deficiency in coconut
","Recommended to spray borax 30gm/plant
","KERALA","KASARGOD","KASARGOD","2018-10-18 16:03:29.113"
"0","HORTICULTURE","Plantation Crops","Coconut","","Boron deficiency in coconut
","Recommended to spray borax 30gm/plant
","KERALA","KASARGOD","KASARGOD","2018-10-18 16:03:29.113"
"0","HORTICULTURE","Plantation Crops","Coconut","","Coconut Research Station, Balaramapuram contact number","Recommended to contact Coconut Research Station, Balaramapuram  Phone No:
+91-471-2400621","KERALA","KASARGOD","KASARGOD","2018-10-18 19:29:07.360"
"0","HORTICULTURE","Plantation Crops","Coconut","","Coconut Research Station, Balaramapuram contact number","Recommended to contact Coconut Research Station, Balaramapuram  Phone No:
+91-471-2400621","KERALA","KASARGOD","KASARGOD","2018-10-18 19:29:07.360"
"0","","","","","call disconnected
","","KERALA","KASARGOD","KASARGOD","2018-10-21 11:42:33.053"
"0","","","","","call disconnected
","","KERALA","KASARGOD","KASARGOD","2018-10-21 11:42:33.053"
"0","AGRICULTURE","Others","Others","","weather of periya","Precipitation 180%
humidity 69%
wind 11km/hr
","KERALA","KASARGOD","MANJESHWAR","2018-10-21 18:18:12.003"
