"Season","Sector","Category","Crop","QueryType","QueryText","KCCAns","StateName","DistrictName","BlockName","CreatedOn"
"0","AGRICULTURE","Others","Others","","market information about banana","recommended to use website www.vfpck.org","KERALA","KOZHIKODE","KOZHIKODE","2018-10-17 17:57:01.027"
"0","AGRICULTURE","Others","Others","","market information about banana","recommended to use website www.vfpck.org","KERALA","KOZHIKODE","KOZHIKODE","2018-10-17 17:57:01.027"
"0","HORTICULTURE","Plantation Crops","Arecanut","","fungal attack in  arecanut","RECOMMENDED TO APPLY COPPER OXYCHLORIDE 2gm/LITER OF WATER

","KERALA","KOZHIKODE","KOZHIKODE","2018-10-18 17:19:56.050"
"0","HORTICULTURE","Plantation Crops","Arecanut","","fungal attack in  arecanut","RECOMMENDED TO APPLY COPPER OXYCHLORIDE 2gm/LITER OF WATER

","KERALA","KOZHIKODE","KOZHIKODE","2018-10-18 17:19:56.050"
"0","AGRICULTURE","Cereals","Paddy (Dhan)","","BACTERIAL BLIGHT IN RICE","????????????? ????????????????

 20 ????? ????????? 1 ???????? ???????????? ????  ????????? ???????  ????????? ???? ?????????????  ??????????.

????????????  2% (20 ????? / ??? ???????? ????????????) ????? ???????? ??????? ?????????.","KERALA","KOZHIKODE","KUNNAMANGALAM","2018-10-19 11:29:13.707"
"0","AGRICULTURE","Cereals","Paddy (Dhan)","","BACTERIAL BLIGHT IN RICE","????????????? ????????????????

 20 ????? ????????? 1 ???????? ???????????? ????  ????????? ???????  ????????? ???? ?????????????  ??????????.

????????????  2% (20 ????? / ??? ???????? ????????????) ????? ???????? ??????? ?????????.","KERALA","KOZHIKODE","KUNNAMANGALAM","2018-10-19 11:29:13.707"
"0","HORTICULTURE","Vegetables","Brinjal","","WHITE FLY ATTACK IN BRINJAL","Recommended to spray Neem oil garlic emulsion
 Mix 6 g bar soap in 1 litre of water. Add 20 ml neem oil to that.Then add 20  g garlic paste also.mix thouroghly and spray ","KERALA","KOZHIKODE","KOZHIKODE","2018-10-19 12:00:23.937"
"0","HORTICULTURE","Vegetables","Brinjal","","WHITE FLY ATTACK IN BRINJAL","Recommended to spray Neem oil garlic emulsion
 Mix 6 g bar soap in 1 litre of water. Add 20 ml neem oil to that.Then add 20  g garlic paste also.mix thouroghly and spray ","KERALA","KOZHIKODE","KOZHIKODE","2018-10-19 12:00:23.937"
"0","HORTICULTURE","Plantation Crops","Coconut","","lime application dosage for coconut","Recommended to apply lime  500gm/mature coconut palm","KERALA","KOZHIKODE","VADAKARA","2018-10-19 15:10:43.450"
"0","HORTICULTURE","Plantation Crops","Coconut","","lime application dosage for coconut","Recommended to apply lime  500gm/mature coconut palm","KERALA","KOZHIKODE","VADAKARA","2018-10-19 15:10:43.450"
