"Season","Sector","Category","Crop","QueryType","QueryText","KCCAns","StateName","DistrictName","BlockName","CreatedOn"
"0","","","","","","","KERALA","ALAPPUZHA","","2018-10-02 17:08:30.560"
"0","HORTICULTURE","Condiments and Spices","Turmeric","","wilt in turmeric","Recommended to apply 
Pseudomonas flourescens 20gm/liter of water
","KERALA","ALAPPUZHA","CHENGANNUR","2018-10-17 19:14:07.640"
"0","HORTICULTURE","Condiments and Spices","Turmeric","","wilt in turmeric","Recommended to apply 
Pseudomonas flourescens 20gm/liter of water
","KERALA","ALAPPUZHA","CHENGANNUR","2018-10-17 19:14:07.640"
"0","","","","","IRRELEVANT CALL
","","KERALA","ALAPPUZHA","AMBALAPPUZHA","2018-10-18 09:58:55.540"
"0","","","","","IRRELEVANT CALL
","","KERALA","ALAPPUZHA","AMBALAPPUZHA","2018-10-18 09:58:55.540"
"0","","","","","blank call","","KERALA","ALAPPUZHA","ARYAD","2018-10-18 12:59:52.010"
"0","","","","","blank call","","KERALA","ALAPPUZHA","ARYAD","2018-10-18 12:59:52.010"
"0","","","","","call disconnected
","","KERALA","ALAPPUZHA","ARYAD","2018-10-18 16:42:21.777"
"0","","","","","call disconnected
","","KERALA","ALAPPUZHA","ARYAD","2018-10-18 16:42:21.777"
"0","","","","","blank call
","ieelevant","KERALA","ALAPPUZHA","","2018-10-19 17:12:45.940"
"0","","","","","call disconnected
","","KERALA","ALAPPUZHA","","2018-10-19 17:15:09.383"
"0","","","","","blank call
","","KERALA","ALAPPUZHA","","2018-10-19 19:22:11.373"
"0","","","","","call disconnected
","","KERALA","ALAPPUZHA","","2018-10-20 09:50:16.743"
"0","HORTICULTURE","Plantation Crops","Coconut","","red palm weevil attack in coconut","recommended to apply carboryl 2ml/liter of water","KERALA","ALAPPUZHA","MUTHUKULAM","2018-10-20 10:59:47.003"
"0","HORTICULTURE","Plantation Crops","Coconut","","red palm weevil attack in coconut","recommended to apply carboryl 2ml/liter of water","KERALA","ALAPPUZHA","MUTHUKULAM","2018-10-20 10:59:47.003"
"0","AGRICULTURE","","","","coconut","recommended agmarkrt,vfpck website","KERALA","ALAPPUZHA","","2018-10-20 12:09:37.120"
"0","","","","","call disconnected
","","KERALA","ALAPPUZHA","","2018-10-20 12:33:06.087"
"0","","","","","IRRELEVANT CALL
","","KERALA","ALAPPUZHA","","2018-10-20 15:10:41.380"
"0","","","","","call disconnected
","","KERALA","ALAPPUZHA","","2018-10-20 15:42:07.507"
"0","HORTICULTURE","Vegetables","Carrot","","spacing of carrot ","Recommended  spacing of carrot 45cm*10cm","KERALA","ALAPPUZHA","CHENGANNUR","2018-10-20 16:02:36.510"
"0","HORTICULTURE","Vegetables","Carrot","","spacing of carrot ","Recommended  spacing of carrot 45cm*10cm","KERALA","ALAPPUZHA","CHENGANNUR","2018-10-20 16:02:36.510"
"0","","","","","call disconnected
","","KERALA","ALAPPUZHA","","2018-10-20 17:56:51.553"
"0","","","","","call disconnected
","","KERALA","ALAPPUZHA","","2018-10-20 19:26:55.207"
"0","","","","","call disconnected
","","KERALA","ALAPPUZHA","CHAMPAKULAM","2018-10-20 20:08:35.463"
"0","","","","","call disconnected
","","KERALA","ALAPPUZHA","CHAMPAKULAM","2018-10-20 20:08:35.463"
"0","","","","","call disconnected
","","KERALA","ALAPPUZHA","","2018-10-20 20:18:14.803"
"0","","","","","call disconnected
","","KERALA","ALAPPUZHA","","2018-10-20 20:20:15.890"
"0","","","","","IRRELEVANT CALL
","","KERALA","ALAPPUZHA","","2018-10-21 10:05:41.920"
"0","HORTICULTURE","Plantation Crops","Coconut","","fungal attack in coconut","RECOMMENDED TO APPLY COPPER OXYCHLORIDE 2gm/LITER OF WATER
","KERALA","ALAPPUZHA","PATTANAKKAD","2018-10-21 11:01:56.167"
"0","HORTICULTURE","Plantation Crops","Coconut","","fungal attack in coconut","RECOMMENDED TO APPLY COPPER OXYCHLORIDE 2gm/LITER OF WATER
","KERALA","ALAPPUZHA","PATTANAKKAD","2018-10-21 11:01:56.167"
"0","","","","","call disconnected
","","KERALA","ALAPPUZHA","","2018-10-21 11:13:50.337"
"0","","","","","call disconnected
","","KERALA","ALAPPUZHA","","2018-10-21 12:01:21.700"
"0","","","","","call disconnected
","","KERALA","ALAPPUZHA","","2018-10-21 13:21:43.823"
"0","","","","","call disconnected
","","KERALA","ALAPPUZHA","","2018-10-21 13:31:49.250"
"0","","","","","blank call
","","KERALA","ALAPPUZHA","","2018-10-21 15:46:10.363"
"0","","","","","blank call
","","KERALA","ALAPPUZHA","","2018-10-21 16:51:52.780"
"0","","","","","call disconnected","","KERALA","ALAPPUZHA","","2018-10-21 16:55:58.327"
"0","","","","","blank call
","","KERALA","ALAPPUZHA","","2018-10-21 16:59:09.210"
"0","","","","","call disconnected
","","KERALA","ALAPPUZHA","","2018-10-22 11:00:44.397"
"0","HORTICULTURE","Plantation Crops","Coconut","","machines available center for post harvest management of coconut","Recommended to contact nearest agro service center ","KERALA","ALAPPUZHA","","2018-10-22 11:50:14.850"
"0","","","","","call disconnected
","","KERALA","ALAPPUZHA","","2018-10-22 12:59:24.483"
"0","","","","","call disconnected
","","KERALA","ALAPPUZHA","","2018-10-22 13:38:32.140"
