"Season","Sector","Category","Crop","QueryType","QueryText","KCCAns","StateName","DistrictName","BlockName","CreatedOn"
"0","AGRICULTURE","Others","Others","","WEATHER
","Alathur, Kerala
Friday
Thunderstorm","KERALA","PALAKKAD","ALATHUR                                           ","2018-11-01 10:55:49.047"
"0","AGRICULTURE","Others","","","rate of interest for crop loan and procedure for taking croploan using property","cro[p loan can be available from 4 %  onwards
SBI - Short term credit is offered by SBI to farmers, for the purpose of meeting the production credit requirements, expenses related to allied activities, as well as contingency expenses.","KERALA","PALAKKAD","ALATHUR                                           ","2018-11-01 12:05:31.893"
"0","HORTICULTURE","Plantation Crops","Arecanut","","pseudomonas fluorescens Dosage","pseudomonas fluorescens Dosage :20gm/liter of water","KERALA","PALAKKAD","OTTAPPALAM                                        ","2018-11-01 18:35:39.520"
"0","AGRICULTURE","Cereals","Paddy (Dhan)","","severe necrosis in rice seedling ","Recommended to contact nearest krishibhavan","KERALA","PALAKKAD","PALAKKAD                                          ","2018-11-01 21:47:40.650"
"0","HORTICULTURE","Plantation Crops","Arecanut","","KVK MANNUTHY CONTACT NUMBER","RECOMMENDED  TO  Thrissur –Mannuthy : 0487 2375855 ","KERALA","PALAKKAD","MALAMPUZHA                                        ","2018-11-02 15:11:07.763"
"0","HORTICULTURE","Condiments and Spices","Pepper","","FUNGAL ATTACK IN  PEPPER ","RECOMMENDED TO APPLY  COPPER OXY CHLORIDE  2g/L","KERALA","PALAKKAD","","2018-11-02 21:30:28.853"
"0","HORTICULTURE","Condiments and Spices","Pepper","","fungal attack in pepper","recommended to apply copper oxychloride  2gms/ltr of water","KERALA","PALAKKAD","","2018-11-02 21:36:37.217"
"0","HORTICULTURE","Plantation Crops","Arecanut","","COLLECTOTRICHUM ROT ","recommended to spray cARBENDAZIM 2g/L
","KERALA","PALAKKAD","ALATHUR                                           ","2018-11-03 08:51:00.863"
"0","AGRICULTURE","Pulses","Bengal Gram (Gram/Chick Pea/Kabuli/Chana)","","trap crop in bengal gram","TRAP CROP FOR HELICOVERPA IS NOT EFFECTIVE
RECOMMENDED TO USE OF HELILIRE AS TRAP AND SPRAY NEEM OIL GARLIC EMULSION FROM 4 LEAF STAGE ONWARDS","KERALA","PALAKKAD","KUZHALMANNAM                                      ","2018-11-03 09:56:33.873"
"0","AGRICULTURE","Cereals","Paddy (Dhan)","","ENQUIRY ABOUT WEEDICIDES","FOR FURTHER CONTACT PATTAMBI RESEARCH STATION: 0466 221 2228","KERALA","PALAKKAD","KUZHALMANNAM                                      ","2018-11-03 12:16:50.017"
"0","HORTICULTURE","Fruits","Lemon","","white fly attack in lemon","recommended to spray Neem oil garlic emulsion
 Mix 6 g bar soap in 1 litre of water. Add 20 ml neem oil to that.Then add 20  g garlic paste also.mix thoroughly and spray
","KERALA","PALAKKAD","PALAKKAD                                          ","2018-11-03 16:17:26.333"
"0","HORTICULTURE","Fruits","Lemon","","white fly attack in lemon","recommended to spray Neem oil garlic emulsion
 Mix 6 g bar soap in 1 litre of water. Add 20 ml neem oil to that.Then add 20  g garlic paste also.mix thoroughly and spray
","KERALA","PALAKKAD","PALAKKAD                                          ","2018-11-03 16:17:26.490"
"0","HORTICULTURE","Fruits","Lemon","","white fly attack in lemon","recommended to spray Neem oil garlic emulsion
 Mix 6 g bar soap in 1 litre of water. Add 20 ml neem oil to that.Then add 20  g garlic paste also.mix thoroughly and spray
","KERALA","PALAKKAD","PALAKKAD                                          ","2018-11-03 16:17:26.677"
"0","AGRICULTURE","Cereals","Paddy (Dhan)","","rice research station pattambi","recommended to rice research station pattambi 0466 2212279","KERALA","PALAKKAD","NEMMARA                                           ","2018-11-03 21:38:52.733"
"0","AGRICULTURE","Cereals","Paddy (Dhan)","","IRRIGATION IN RICE","FROM TILLERING TO PANICLE INITIATION -ADEQUATE IRRIGATION
FROM PANICLE INITIATION TO MATURATION --ADEQUATE IRRIGATION","KERALA","PALAKKAD","MALAMPUZHA                                        ","2018-11-04 11:38:20.310"
"0","HORTICULTURE","Fruits","Mango","","insect attack in mango","recommended to spray quinalphos 1.5 ml/liter of water
","KERALA","PALAKKAD","TRITHALA                                          ","2018-11-04 12:33:36.010"
"0","HORTICULTURE","Plantation Crops","Coconut","","drying of inner leaves
apply 500g urea
","Recommended to cut the leaves and apply bordeux paste
apply urea 500g
","KERALA","PALAKKAD","KUZHALMANNAM                                      ","2018-11-05 09:46:53.160"
"0","","","","","blank call","","KERALA","PALAKKAD","NEMMARA                                           ","2018-11-05 19:41:33.873"
"0","","","","","BLANK CALL "," ","KERALA","PALAKKAD","NEMMARA                                           ","2018-11-05 19:42:40.580"
"0","AGRICULTURE","Cereals","Paddy (Dhan)","","PSEUDOMONAS  APPLICATION DOSAGE FOR RICE SEED TREATMENT","Recommended to use  pseudomonas fluorescens 10gm/liter of water, for1kg rice","KERALA","PALAKKAD","NEMMARA                                           ","2018-11-05 19:49:13.733"
"0","HORTICULTURE","Fruits","Banana","","PSEUDOSTEM WEEVIL ATTACK","BANANA RHIZOMES SHOULD BE DIPPED IN COWDUNG AND ASH  AND DRIED IN SUN ABOUT 3 DAYS AND STORED FOR ONE WEEK AND THEN PLANT
DIP IN CHLORPYRIPHOS  1.5 ML/LITRE WATER AND THEN PLANT","KERALA","PALAKKAD","SREEKRISHNAPURAM                                  ","2018-11-06 12:49:39.250"
"0","AGRICULTURE","Cereals","Paddy (Dhan)","","FUNGAL ATTACK IN PADDY","Recommended to spray pseudomonas fluorescens 20gm/liter of water
","KERALA","PALAKKAD","TRITHALA                                          ","2018-11-06 14:51:56.943"
"0","AGRICULTURE","Others","Others","","agri minister phone in programme details","recommended to contact  karshika vivara sanketham toll free 1800 425 1661","KERALA","PALAKKAD","OTTAPPALAM                                        ","2018-11-06 16:27:12.450"
"0","","","","","call disconnected by farmer","","KERALA","PALAKKAD","OTTAPPALAM                                        ","2018-11-06 18:07:44.183"
"0","AGRICULTURE","","","","colletotrichum infection in arecanut ,banana and pepper","copper oxychloride 3g/litre water","KERALA","PALAKKAD","ATTAPPADI                                         ","2018-11-07 12:28:17.610"
"0","","","","","FERTILLIZER RECOMMENDATION","CALL TRANSFERRED TO 12250","KERALA","PALAKKAD","PALAKKAD                                          ","2018-11-08 10:50:13.173"
"0","","","","","fertililizer application in coconut","recommended to apply 25 kg farmyard manure and after 1 week apply 280g urea, 160 g rajphos , 600 g potash per palm . after 6 month repeat the same.
also apply coconut micromix 200 g per palm once in 6 months","KERALA","PALAKKAD","PALAKKAD                                          ","2018-11-08 10:55:42.880"
"0","","","","","Urea recommendation after 5 months for banana.","65 g urea per plant","KERALA","PALAKKAD","MANNARKAD                                         ","2018-11-08 11:09:21.573"
"0","","","","","Asking about jio call centre","irrelevant query","KERALA","PALAKKAD","","2018-11-09 08:59:10.593"
"0","AGRICULTURE","Cereals","Paddy (Dhan)","","basal dose for paddy","50 kg factomphos+10 kg urea+10 kg potash (for one acre)","KERALA","PALAKKAD","CHITTUR                                           ","2018-11-09 13:00:27.797"
"0","AGRICULTURE","Cereals","Paddy (Dhan)","","nitrogen deficiency in paddy","recommended to apply urea","KERALA","PALAKKAD","OTTAPPALAM                                        ","2018-11-09 19:34:43.953"
"0","AGRICULTURE","Cereals","Paddy (Dhan)","","Regional Agricultural Research Station
Kerala Agricultural University","Pattambi
Melepattambi P.O
Palakkad Kerala 679306
Phone No:
+91-466-2212228
+91-466-2212275","KERALA","PALAKKAD","KOLLENGODE                                        ","2018-11-09 21:26:00.313"
"0","AGRICULTURE","Cereals","Paddy (Dhan)","","rice research station pattambi","recommended to rice research station pattambi 0466 2212279","KERALA","PALAKKAD","KUZHALMANNAM                                      ","2018-11-10 18:38:22.150"
"0","HORTICULTURE","Vegetables","Brinjal","","apply  neem oil  garlic emulsion","apply  neem oil  garlic emulsion","KERALA","PALAKKAD","KUZHALMANNAM                                      ","2018-11-11 09:46:50.467"
"0","HORTICULTURE","Plantation Crops","Coconut","","boron deficiency in coconut
","recommended to apply boron 100 g per plant
","KERALA","PALAKKAD","PALAKKAD                                          ","2018-11-11 13:06:43.180"
"0","HORTICULTURE","Vegetables","Tomato","","FLOWER DROP IN TOMATO","RECOMMENDED TO SPRAY PLANOFIX 2ML/5L water","KERALA","PALAKKAD","PALAKKAD                                          ","2018-11-11 16:13:04.073"
"0","HORTICULTURE","Vegetables","Chillies","","Asking avout management of leaf curl in chilli.
","Recommended for spray neem oil 3ml +sticking agent 1ml/ lit of water.
","KERALA","PALAKKAD","","2018-11-12 10:21:09.467"
"0","AGRICULTURE","Cereals","Paddy (Dhan)","","pest management in rice
fertilizer recommendation
","recommended to place yellow sticky trap in the field , apply fire trap @ night times, spray quinalphos 1.5 ml @ 1 liter water @ morning times.
Fertilizer recommendation for rice = @ the time of planting 50 kg factomphos  , 10 kg urea , 10 kg potash,
25 - 30 days after planting 30 kg urea , 10kg potash 
55 days = 10 kg urea ,10 kg potash","KERALA","PALAKKAD","CHITTUR                                           ","2018-11-12 16:06:19.573"
"0","AGRICULTURE","Others","Others","","Weather report of  Chittur-Thathamangalam, Kerala (13/11/2018)","Weather report of  Chittur-Thathamangalam, Kerala(13/11/2018)
Precipitation 10%
humidity 72%
wind  10km/h
","KERALA","PALAKKAD","CHITTUR                                           ","2018-11-13 18:48:59.173"
"0","AGRICULTURE","Cereals","Paddy (Dhan)","","leaf folder in rice","recommended to spray quinalphos 1.5 ml/liter of water","KERALA","PALAKKAD","CHITTUR                                           ","2018-11-14 16:23:40.570"
"0","HORTICULTURE","Fruits","Banana","","BASAL DOSE OF FERTILIZER FOR BANANA","Recommended to apply 90g urea , 300 g rajphos  and 100g mop
apply farmyard manure in the ratio 5:5:2:1 (cowdung:neamcake:woodash:bonemeal)","KERALA","PALAKKAD","PALAKKAD                                          ","2018-11-14 16:43:29.433"
"0","AGRICULTURE","Cereals","Paddy (Dhan)","","bacterial blight in rice","20 ????? ????????? 1 ???????? ???????????? ????  ????????? ???????  ????????? ???? ?????????????  ??????????.","KERALA","PALAKKAD","NEMMARA                                           ","2018-11-14 20:12:48.133"
"0","AGRICULTURE","Others","Others","","attappadi weather report","Weather report of  Attappadi 
friday onwards
Precipitation 80%
humidity 74%
wind 48km/h
","KERALA","PALAKKAD","ATTAPPADI                                         ","2018-11-15 12:38:54.123"
"0","","","","","Krishi Vigyan Kendra
Kerala Agricultural University
KAU P.O
Thrissur Kerala 680656
Phone No:
+91-487-2375855","Krishi Vigyan Kendra
Kerala Agricultural University
KAU P.O
Thrissur Kerala 680656
Phone No:
+91-487-2375855","KERALA","PALAKKAD","ALATHUR                                           ","2018-11-15 16:40:56.963"
"0","AGRICULTURE","Others","","","PALLAD NENMARA WEATHER ","16-11-2018
Precipitation 80%
humidity 80%
wind 64km/h
17-11-2018
Precipitation40%
humidity69 %
wind 13km/h


","KERALA","PALAKKAD","NEMMARA                                           ","2018-11-16 11:17:33.117"
"0","HORTICULTURE","Vegetables","Tomato","","TOMATO NUTRIENT DEFICIENCY","RECOMMENDED TO SPRAY UREA 2 GRAM/LITRE WATER
RECOMMENDED TO SPRAY BORAX 2 GRAM /LIRE WATER","KERALA","PALAKKAD","PALAKKAD                                          ","2018-11-16 13:06:34.957"
