"Season","Sector","Category","Crop","QueryType","QueryText","KCCAns","StateName","DistrictName","BlockName","CreatedOn"
"0","AGRICULTURE","Others","Others","","Please give me weather information in Kanpur Dehat...?
","kisan bhai aap ke bloc me 1 se 6 actuber tak barish hone ki koi sambhawana nahi hai","UTTAR PRADESH","KANPUR DEHAT","MAITHA                                            ","2018-10-01 09:45:56.647"
"0","AGRICULTURE","Others","Others","","Please give me weather information in Kanpur Dehat...?
","kisan bhai aap ke bloc me 1 se 6 actuber tak barish hone ki koi sambhawana nahi hai","UTTAR PRADESH","KANPUR DEHAT","MAITHA                                            ","2018-10-01 09:45:56.647"
"KHARIF","AGRICULTURE","Others","Others","Weather","Weather information of ...?","This week you are likely to have a clear weather","UTTAR PRADESH","KANPUR DEHAT","JHINJHAK                                          ","2018-10-01 13:32:04.727"
"KHARIF","AGRICULTURE","Others","Others","Weather","Weather information of ...?","This week you are likely to have a clear weather","UTTAR PRADESH","KANPUR DEHAT","JHINJHAK                                          ","2018-10-01 13:32:04.727"
"0","","","","","","","UTTAR PRADESH","KANPUR DEHAT","MALASA                                            ","2018-10-02 13:27:48.077"
"0","","","","","","","UTTAR PRADESH","KANPUR DEHAT","MALASA                                            ","2018-10-02 13:27:48.077"
"0","AGRICULTURE","Others","Others","","Please tell me weather information ?","kisan bhai aapke yaha 2 october se 7 october tak barish ki koi sambhavna nahi hai.","UTTAR PRADESH","KANPUR DEHAT","JHINJHAK                                          ","2018-10-02 14:17:30.497"
"0","AGRICULTURE","Others","Others","","Please tell me weather information ?","kisan bhai aapke yaha 2 october se 7 october tak barish ki koi sambhavna nahi hai.","UTTAR PRADESH","KANPUR DEHAT","JHINJHAK                                          ","2018-10-02 14:17:30.497"
"0","AGRICULTURE","Others","Others","","Weather information","Apke yah is saptaah anshik roop se baadal bane rahenge barish ki koi visesh sambhawana nahi hai","UTTAR PRADESH","KANPUR DEHAT","RAJPUR                                            ","2018-10-02 15:11:53.837"
"0","AGRICULTURE","Others","Others","","Weather information","Apke yah is saptaah anshik roop se baadal bane rahenge barish ki koi visesh sambhawana nahi hai","UTTAR PRADESH","KANPUR DEHAT","RAJPUR                                            ","2018-10-02 15:11:53.837"
"0","AGRICULTURE","Others","Others","","Weather information ?","
kisan bhai apke yahan aaj se lekar 7 october tak halki badli rahengi lekin poore saptah barish hone ki koi sambhavna nhi hai 

","UTTAR PRADESH","KANPUR DEHAT","DERAPUR                                           ","2018-10-02 20:03:04.273"
"0","AGRICULTURE","Others","Others","","Weather information ?","
kisan bhai apke yahan aaj se lekar 7 october tak halki badli rahengi lekin poore saptah barish hone ki koi sambhavna nhi hai 

","UTTAR PRADESH","KANPUR DEHAT","DERAPUR                                           ","2018-10-02 20:03:04.273"
"0","AGRICULTURE","Others","Others","","Please give me Weather information in Kanpur Dehat.....?
","kisan bhai aap ke block me 3 actuber se 8 actuber tak barish hone ki sambhawana nahi hai","UTTAR PRADESH","KANPUR DEHAT","JHINJHAK                                          ","2018-10-03 15:53:19.833"
"0","AGRICULTURE","Others","Others","","Please give me Weather information in Kanpur Dehat.....?
","kisan bhai aap ke block me 3 actuber se 8 actuber tak barish hone ki sambhawana nahi hai","UTTAR PRADESH","KANPUR DEHAT","JHINJHAK                                          ","2018-10-03 15:53:19.833"
"0","HORTICULTURE","Vegetables","Mushroom","","mashroom caltivation ?","kisan bhai mashrum ki training ke liye krishi vigyan kendra / krishi vishavvidyalay se sampark kare.","UTTAR PRADESH","KANPUR DEHAT","RASULABAD                                         ","2018-10-03 18:06:44.600"
"0","HORTICULTURE","Vegetables","Mushroom","","mashroom caltivation ?","kisan bhai mashrum ki training ke liye krishi vigyan kendra / krishi vishavvidyalay se sampark kare.","UTTAR PRADESH","KANPUR DEHAT","RASULABAD                                         ","2018-10-03 18:06:44.600"
"0","AGRICULTURE","Others","Others","","ASKING ABOUT WEATHER INFORMATION","CLEAR WEATHER TILL 09 OCTOBER","UTTAR PRADESH","KANPUR DEHAT","JHINJHAK                                          ","2018-10-04 12:23:05.587"
