"Season","Sector","Category","Crop","QueryType","QueryText","KCCAns","StateName","DistrictName","BlockName","CreatedOn"
"0","AGRICULTURE","Others","Others","","weather infermation of raibareali.....?","kisan bhai aapke yaha agle 5 dino me barish ki koi sambhawna nahi hai
","UTTAR PRADESH","RAEBARELI","DALMAU                                            ","2018-10-01 12:29:22.460"
"0","AGRICULTURE","Others","Others","","weather infermation of raibareali.....?","kisan bhai aapke yaha agle 5 dino me barish ki koi sambhawna nahi hai
","UTTAR PRADESH","RAEBARELI","DALMAU                                            ","2018-10-01 12:29:22.460"
"0","AGRICULTURE","Others","Others","","information for fertilizer anudan..?","kisan bhai aap jile ke krisi bibhag se sampark kare.","UTTAR PRADESH","RAEBARELI","HARCHANDPUR                                       ","2018-10-01 17:21:07.417"
"0","AGRICULTURE","Others","Others","","information for fertilizer anudan..?","kisan bhai aap jile ke krisi bibhag se sampark kare.","UTTAR PRADESH","RAEBARELI","HARCHANDPUR                                       ","2018-10-01 17:21:07.417"
"0","AGRICULTURE","Others","Others","","weather information....?","
kisan bhai aapke yaha es saptah 06 october tak baris ki sambhawna nhi hai.

","UTTAR PRADESH","RAEBARELI","HARCHANDPUR                                       ","2018-10-01 19:40:51.750"
"0","AGRICULTURE","Others","Others","","weather information....?","
kisan bhai aapke yaha es saptah 06 october tak baris ki sambhawna nhi hai.

","UTTAR PRADESH","RAEBARELI","HARCHANDPUR                                       ","2018-10-01 19:40:51.750"
"0","AGRICULTURE","Others","Others","","Weather information is asking?
","No possibility of rain in next 5 days.
","UTTAR PRADESH","RAEBARELI","HARCHANDPUR                                       ","2018-10-02 11:37:58.327"
"0","AGRICULTURE","Others","Others","","Weather information is asking?
","No possibility of rain in next 5 days.
","UTTAR PRADESH","RAEBARELI","HARCHANDPUR                                       ","2018-10-02 11:37:58.327"
"0","HORTICULTURE","Flowers","Marigold","","Control of Sucking pest in Marigold","Dear farmer spray of Thiomethoxam 25% WDG @ 40 gram/acre with 200 liter of water 
","UTTAR PRADESH","RAEBARELI","HARCHANDPUR                                       ","2018-10-02 11:38:25.080"
"0","HORTICULTURE","Flowers","Marigold","","Control of Sucking pest in Marigold","Dear farmer spray of Thiomethoxam 25% WDG @ 40 gram/acre with 200 liter of water 
","UTTAR PRADESH","RAEBARELI","HARCHANDPUR                                       ","2018-10-02 11:38:25.080"
