"Season","Sector","Category","Crop","QueryType","QueryText","KCCAns","StateName","DistrictName","BlockName","CreatedOn"
"0","HORTICULTURE","Vegetables","Bhindi(Okra/Ladysfinger)","","Mosaic problem in okra...?","kisan bhai aap Dimethoide 30% EC 2ml/liter pani me ghol bna kar spray kare","UTTAR PRADESH","FAIZABAD","SOHAWAL                                           ","2018-10-01 08:07:06.050"
"0","HORTICULTURE","Vegetables","Bhindi(Okra/Ladysfinger)","","Mosaic problem in okra...?","kisan bhai aap Dimethoide 30% EC 2ml/liter pani me ghol bna kar spray kare","UTTAR PRADESH","FAIZABAD","SOHAWAL                                           ","2018-10-01 08:07:06.050"
"0","AGRICULTURE","Others","Others","","Weather information is asking?
","No possibility of rain in next 5 days.","UTTAR PRADESH","FAIZABAD","TARUN                                             ","2018-10-01 12:11:02.903"
"0","AGRICULTURE","Others","Others","","Weather information is asking?
","No possibility of rain in next 5 days.","UTTAR PRADESH","FAIZABAD","TARUN                                             ","2018-10-01 12:11:02.903"
"0","AGRICULTURE","Cereals","Paddy (Dhan)","","TELL ME ABOUT DISEASE CONTROL IN PADDY ","
 DISEASE CONTROL IN PADDY SPRAY  OF PROPICONAZOLE 1 ML PER LITER WATER 
","UTTAR PRADESH","FAIZABAD","","2018-10-01 12:28:13.630"
"0","AGRICULTURE","Cereals","Paddy (Dhan)","","False smut in paddy crop...?","kisan bhai aap Propiconazole 25% EC 1ml/liter pani me ghol bna kar spray kare","UTTAR PRADESH","FAIZABAD","BIKAPUR                                           ","2018-10-01 13:05:24.113"
"0","AGRICULTURE","Cereals","Paddy (Dhan)","","False smut in paddy crop...?","kisan bhai aap Propiconazole 25% EC 1ml/liter pani me ghol bna kar spray kare","UTTAR PRADESH","FAIZABAD","BIKAPUR                                           ","2018-10-01 13:05:24.113"
"0","","","","","","","UTTAR PRADESH","FAIZABAD","AMANIGANJ                                         ","2018-10-01 14:11:00.180"
"0","","","","","","","UTTAR PRADESH","FAIZABAD","AMANIGANJ                                         ","2018-10-01 14:11:00.180"
"0","AGRICULTURE","Cereals","Paddy (Dhan)","","Plant protection of paddy ?
","Propiconazole 25 % EC @ 200 ML dava prati aecd 200 litar pani me gholkar chhidkav kare.","UTTAR PRADESH","FAIZABAD","SOHAWAL                                           ","2018-10-01 18:00:53.463"
"0","AGRICULTURE","Cereals","Paddy (Dhan)","","Plant protection of paddy ?
","Propiconazole 25 % EC @ 200 ML dava prati aecd 200 litar pani me gholkar chhidkav kare.","UTTAR PRADESH","FAIZABAD","SOHAWAL                                           ","2018-10-01 18:00:53.463"
"0","AGRICULTURE","Cereals","Paddy (Dhan)","","Plant protection of paddy crop........?","Farmer brother Spray the Copper oxychloride 50 %W P @ 500 grams per acre.
","UTTAR PRADESH","FAIZABAD","HARIYANGATANGANJ                                  ","2018-10-01 19:01:45.390"
