"Season","Sector","Category","Crop","QueryType","QueryText","KCCAns","StateName","DistrictName","BlockName","CreatedOn"
"0","HORTICULTURE","Vegetables","Bottle Gourd ","","PATTI PILI PAD RAHI HAI ","MICRO NUTRIENT KA PRAYOG KARE SHRI  MAAN JI ","UTTAR PRADESH","VARANASI","SEVAPURI                                          ","2018-10-01 08:36:05.940"
"0","HORTICULTURE","Vegetables","Bottle Gourd ","","PATTI PILI PAD RAHI HAI ","MICRO NUTRIENT KA PRAYOG KARE SHRI  MAAN JI ","UTTAR PRADESH","VARANASI","SEVAPURI                                          ","2018-10-01 08:36:05.940"
"0","","","","","","","UTTAR PRADESH","VARANASI","BARAGAON                                          ","2018-10-02 08:11:44.793"
"0","","","","","","","UTTAR PRADESH","VARANASI","BARAGAON                                          ","2018-10-02 08:11:44.793"
"0","","","","","","","UTTAR PRADESH","VARANASI","","2018-10-02 10:53:55.083"
"0","AGRICULTURE","Cereals","Paddy (Dhan)","","Dhaan bikri ke panjeekaran ki jankari de?","Dhaan bikri ka panjeekaran adhar card,bank pass book,khataunee ki nakal aur mobile number ke sath www.fcs.up.nic.in par kare","UTTAR PRADESH","VARANASI","SEVAPURI                                          ","2018-10-02 12:18:42.093"
"0","AGRICULTURE","Cereals","Paddy (Dhan)","","Dhaan bikri ke panjeekaran ki jankari de?","Dhaan bikri ka panjeekaran adhar card,bank pass book,khataunee ki nakal aur mobile number ke sath www.fcs.up.nic.in par kare","UTTAR PRADESH","VARANASI","SEVAPURI                                          ","2018-10-02 12:18:42.093"
"0","AGRICULTURE","Others","Others","","weather information ?
","kissan bhai apke yaha es hafte mausam me badal chahahe rahege ... bunda bandi ki sambhawana bani hui hai 
","UTTAR PRADESH","VARANASI","SEVAPURI                                          ","2018-10-02 13:31:50.250"
"0","AGRICULTURE","Others","Others","","weather information ?
","kissan bhai apke yaha es hafte mausam me badal chahahe rahege ... bunda bandi ki sambhawana bani hui hai 
","UTTAR PRADESH","VARANASI","SEVAPURI                                          ","2018-10-02 13:31:50.250"
"0","AGRICULTURE","Cereals","Paddy (Dhan)","","Plant protection in paddy.....?","Dear farmer use to  Propiconazole 25% EC 1ml/liter water splash in the field
","UTTAR PRADESH","VARANASI","PINDRA                                            ","2018-10-02 21:15:50.373"
