"Season","Sector","Category","Crop","QueryType","QueryText","KCCAns","StateName","DistrictName","BlockName","CreatedOn"
"0","","","","","","","UTTAR PRADESH","SULTANPUR","AKHAND NAGAR                                      ","2018-10-01 09:27:54.533"
"0","","","","","","","UTTAR PRADESH","SULTANPUR","AKHAND NAGAR                                      ","2018-10-01 09:27:54.533"
"0","AGRICULTURE","Cereals","Paddy (Dhan)","","Plant protection in paddy crop..?","kisan bhai aap Propiconazole 25% EC 200 ml / acre 150 liter pan me spray kare.","UTTAR PRADESH","SULTANPUR","BALDIRAI                                          ","2018-10-01 16:55:56.333"
"0","AGRICULTURE","Cereals","Paddy (Dhan)","","Plant protection in paddy crop..?","kisan bhai aap Propiconazole 25% EC 200 ml / acre 150 liter pan me spray kare.","UTTAR PRADESH","SULTANPUR","BALDIRAI                                          ","2018-10-01 16:55:56.333"
"0","HORTICULTURE","Vegetables","Bhindi(Okra/Ladysfinger)","","verieties of okra ?","bhindi number-10 va 12 ","UTTAR PRADESH","SULTANPUR","KUREBHAR                                          ","2018-10-02 14:57:00.640"
"0","HORTICULTURE","Vegetables","Bhindi(Okra/Ladysfinger)","","verieties of okra ?","bhindi number-10 va 12 ","UTTAR PRADESH","SULTANPUR","KUREBHAR                                          ","2018-10-02 14:57:00.640"
"0","AGRICULTURE","Cereals","Paddy (Dhan)","","Asking about crop insurane toll free no........?","Kisan bhai aap 18001030061 pr sumperk  kren.","UTTAR PRADESH","SULTANPUR","LAMBHUA                                           ","2018-10-02 16:27:01.553"
"0","AGRICULTURE","Cereals","Paddy (Dhan)","","Asking about crop insurane toll free no........?","Kisan bhai aap 18001030061 pr sumperk  kren.","UTTAR PRADESH","SULTANPUR","LAMBHUA                                           ","2018-10-02 16:27:01.553"
"0","AGRICULTURE","Others","Others","","DBT registration information  ?
","Register the DBT with Aadhar Card, Bank Pass Book, Khatoni Copy and Mobile Number at www.agriculture.up.nic.in .
","UTTAR PRADESH","SULTANPUR","DHANPATGANJ                                       ","2018-10-02 17:29:18.020"
"0","AGRICULTURE","Others","Others","","DBT registration information  ?
","Register the DBT with Aadhar Card, Bank Pass Book, Khatoni Copy and Mobile Number at www.agriculture.up.nic.in .
","UTTAR PRADESH","SULTANPUR","DHANPATGANJ                                       ","2018-10-02 17:29:18.020"
"KHARIF","AGRICULTURE","Others","Others","Weather","Weather information of Sultanpur district ...?","This week you are likely to have a clear weather","UTTAR PRADESH","SULTANPUR","DHANPATGANJ                                       ","2018-10-03 11:59:00.803"
"KHARIF","AGRICULTURE","Others","Others","Weather","Weather information of Sultanpur district ...?","This week you are likely to have a clear weather","UTTAR PRADESH","SULTANPUR","DHANPATGANJ                                       ","2018-10-03 11:59:00.803"
"0","","","","","","","UTTAR PRADESH","SULTANPUR","JAISINGHPUR                                       ","2018-10-03 12:33:19.967"
"0","","","","","","","UTTAR PRADESH","SULTANPUR","JAISINGHPUR                                       ","2018-10-03 12:33:19.967"
"0","AGRICULTURE","Others","Others","","information about hydroponic ....?","more information  about contact to horticulture department ","UTTAR PRADESH","SULTANPUR","JAISINGHPUR                                       ","2018-10-03 19:39:17.100"
"0","AGRICULTURE","Others","Others","","information about hydroponic ....?","more information  about contact to horticulture department ","UTTAR PRADESH","SULTANPUR","JAISINGHPUR                                       ","2018-10-03 19:39:17.100"
