"Season","Sector","Category","Crop","QueryType","QueryText","KCCAns","StateName","DistrictName","BlockName","CreatedOn"
"0","","","","","","","UTTAR PRADESH","BAGHPAT","BINAULI                                           ","2018-10-01 08:07:20.730"
"0","","","","","","","UTTAR PRADESH","BAGHPAT","BINAULI                                           ","2018-10-01 08:07:20.730"
"0","","","","","","","UTTAR PRADESH","BAGHPAT","","2018-10-01 10:47:05.470"
"0","AGRICULTURE","Others","Others","","DBT registration information  ?
","Register the DBT with Aadhar Card, Bank Pass Book, Khatoni Copy and Mobile Number at www.agriculture.up.nic.in .
","UTTAR PRADESH","BAGHPAT","BARAUT                                            ","2018-10-01 13:03:27.970"
"0","AGRICULTURE","Others","Others","","DBT registration information  ?
","Register the DBT with Aadhar Card, Bank Pass Book, Khatoni Copy and Mobile Number at www.agriculture.up.nic.in .
","UTTAR PRADESH","BAGHPAT","BARAUT                                            ","2018-10-01 13:03:27.970"
"0","AGRICULTURE","Sugar and Starch Crops","Sugarcane (Noble Cane)","","plant protection of sugarcane ?","carbendajim 50 % WP @  2 gram dava prati litar pani ki dar se gholkar sprey kare.","UTTAR PRADESH","BAGHPAT","BARAUT                                            ","2018-10-01 16:37:37.370"
"0","AGRICULTURE","Sugar and Starch Crops","Sugarcane (Noble Cane)","","plant protection of sugarcane ?","carbendajim 50 % WP @  2 gram dava prati litar pani ki dar se gholkar sprey kare.","UTTAR PRADESH","BAGHPAT","BARAUT                                            ","2018-10-01 16:37:37.370"
"0","","","","","","","UTTAR PRADESH","BAGHPAT","BARAUT                                            ","2018-10-02 13:05:37.873"
"0","","","","","","","UTTAR PRADESH","BAGHPAT","BARAUT                                            ","2018-10-02 13:05:37.873"
"0","","","","","","","UTTAR PRADESH","BAGHPAT","","2018-10-03 11:58:15.767"
"0","AGRICULTURE","Others","Others","","PLZ GIVE ME WEATHER INFORMATION ?
","8 october tak mausam saf rhega baris ki sambhawana nhi hai
","UTTAR PRADESH","BAGHPAT","PILANA                                            ","2018-10-03 12:17:45.053"
"0","AGRICULTURE","Others","Others","","PLZ GIVE ME WEATHER INFORMATION ?
","8 october tak mausam saf rhega baris ki sambhawana nhi hai
","UTTAR PRADESH","BAGHPAT","PILANA                                            ","2018-10-03 12:17:45.053"
"0","","","","","","","UTTAR PRADESH","BAGHPAT","BARAUT                                            ","2018-10-03 19:12:42.807"
"0","","","","","","","UTTAR PRADESH","BAGHPAT","BARAUT                                            ","2018-10-03 19:12:42.807"
"0","AGRICULTURE","Oilseeds","Rocket salad (taramira)","","information about tarameera crop..?","kisan bhai aap tarameera ki - T -27, TMT -314 prajatiyan bo sakte hai.","UTTAR PRADESH","BAGHPAT","CHHAPRAULI                                        ","2018-10-03 20:11:39.607"
"0","AGRICULTURE","Oilseeds","Rocket salad (taramira)","","information about tarameera crop..?","kisan bhai aap tarameera ki - T -27, TMT -314 prajatiyan bo sakte hai.","UTTAR PRADESH","BAGHPAT","CHHAPRAULI                                        ","2018-10-03 20:11:39.607"
"0","AGRICULTURE","Cereals","Wheat","","TELL ME WHEAT VARIETY","

WHEAT VARIETY-RAJ-4120, RAJ-4037, RAJ 3077, RAJ 3777, PBW 343, PBW 550
","UTTAR PRADESH","BAGHPAT","","2018-10-04 11:35:42.360"
"0","","","","","","","UTTAR PRADESH","BAGHPAT","","2018-10-04 14:34:51.240"
"0","","","","","","","UTTAR PRADESH","BAGHPAT","BARAUT                                            ","2018-10-05 20:14:35.693"
"0","","","","","","","UTTAR PRADESH","BAGHPAT","BARAUT                                            ","2018-10-05 20:14:35.693"
"KHARIF","AGRICULTURE","Pulses","Black Gram (urd bean)","	Plant Protection	","Control whitefly in black gram crops ...?","After the formation of pulse in black gram, spray the diemathoate @ 30% EC @ 1.5 ml / liter for the white fly.","UTTAR PRADESH","BAGHPAT","BARAUT                                            ","2018-10-06 09:32:36.137"
"KHARIF","AGRICULTURE","Pulses","Black Gram (urd bean)","	Plant Protection	","Control whitefly in black gram crops ...?","After the formation of pulse in black gram, spray the diemathoate @ 30% EC @ 1.5 ml / liter for the white fly.","UTTAR PRADESH","BAGHPAT","BARAUT                                            ","2018-10-06 09:32:36.137"
"0","","","","","","","UTTAR PRADESH","BAGHPAT","","2018-10-06 13:16:43.037"
"0","AGRICULTURE","Cereals","Paddy (Dhan)","","Plant protection in paddy......?","Mailathiyan 50%WP 8 kigra/acre ki dar se prayog kare","UTTAR PRADESH","BAGHPAT","KHEKRA                                            ","2018-10-07 07:00:21.203"
"0","AGRICULTURE","Cereals","Paddy (Dhan)","","Plant protection in paddy......?","Mailathiyan 50%WP 8 kigra/acre ki dar se prayog kare","UTTAR PRADESH","BAGHPAT","KHEKRA                                            ","2018-10-07 07:00:21.203"
"KHARIF","HORTICULTURE","Vegetables","Pea (Vegetable)","Cultural Practices","Sowing time of pea crop ...?","To get a good yield, complete the rabi crop in the middle of October-November.","UTTAR PRADESH","BAGHPAT","BAGHPAT                                           ","2018-10-07 09:59:12.147"
"KHARIF","HORTICULTURE","Vegetables","Pea (Vegetable)","Cultural Practices","Sowing time of pea crop ...?","To get a good yield, complete the rabi crop in the middle of October-November.","UTTAR PRADESH","BAGHPAT","BAGHPAT                                           ","2018-10-07 09:59:12.147"
"0","","","","","iuiuiu","ihuhu","UTTAR PRADESH","BAGHPAT","BINAULI                                           ","2018-10-08 16:00:50.600"
"0","","","","","iuiuiu","ihuhu","UTTAR PRADESH","BAGHPAT","BINAULI                                           ","2018-10-08 16:00:50.600"
"0","AGRICULTURE","Others","Others","","Mausum ki jankari chahiye.....?    
","kisan bhai ap ke yaha aj halki baresh hone ke sambhwana hai
","UTTAR PRADESH","BAGHPAT","","2018-10-17 10:20:48.573"
"0","AGRICULTURE","","","","Information of government schemes ...?
","For information about any government scheme, contact the District Deputy Agricultural Directorate
","UTTAR PRADESH","BAGHPAT","CHHAPRAULI                                        ","2018-10-17 11:40:10.180"
"0","AGRICULTURE","","","","Information of government schemes ...?
","For information about any government scheme, contact the District Deputy Agricultural Directorate
","UTTAR PRADESH","BAGHPAT","CHHAPRAULI                                        ","2018-10-17 11:40:10.180"
