"Season","Sector","Category","Crop","QueryType","QueryText","KCCAns","StateName","DistrictName","BlockName","CreatedOn"
"0","","","","","","","UTTAR PRADESH","KANPUR CITY","GHATAMPUR                                         ","2018-10-02 07:43:59.703"
"0","","","","","","","UTTAR PRADESH","KANPUR CITY","GHATAMPUR                                         ","2018-10-02 07:43:59.703"
"0","AGRICULTURE","Others","Others","","Information of Kanpur krishi mela..?","kisan bhai kanpur CSA ka krishi mela 13-16 october  se prarambh hoga.","UTTAR PRADESH","KANPUR CITY","SARSOL                                            ","2018-10-02 12:13:59.123"
"0","AGRICULTURE","Others","Others","","Information of Kanpur krishi mela..?","kisan bhai kanpur CSA ka krishi mela 13-16 october  se prarambh hoga.","UTTAR PRADESH","KANPUR CITY","SARSOL                                            ","2018-10-02 12:13:59.123"
"0","AGRICULTURE","Others","Others","","About information in krishi yantra?","Contact your block","UTTAR PRADESH","KANPUR CITY","PATARA                                            ","2018-10-02 12:50:38.920"
"0","AGRICULTURE","Others","Others","","About information in krishi yantra?","Contact your block","UTTAR PRADESH","KANPUR CITY","PATARA                                            ","2018-10-02 12:50:38.920"
"0","AGRICULTURE","Others","Others","","Weather information Kanpur City..?","The weather will remain clear till Sunday 7 October, there is no possibility of rain.","UTTAR PRADESH","KANPUR CITY","PATARA                                            ","2018-10-02 13:10:13.217"
"0","AGRICULTURE","Others","Others","","Weather information Kanpur City..?","The weather will remain clear till Sunday 7 October, there is no possibility of rain.","UTTAR PRADESH","KANPUR CITY","PATARA                                            ","2018-10-02 13:10:13.217"
"0","","","","","","","UTTAR PRADESH","KANPUR CITY","SHIVRAJPUR                                        ","2018-10-02 18:57:36.347"
"0","","","","","","","UTTAR PRADESH","KANPUR CITY","SHIVRAJPUR                                        ","2018-10-02 18:57:36.347"
