"Season","Sector","Category","Crop","QueryType","QueryText","KCCAns","StateName","DistrictName","BlockName","CreatedOn"
"0","AGRICULTURE","Cereals","Paddy (Dhan)","","Plant protection in Paddy crop...?","Kisan bhai aap Malathion 2 ml/liter ka spre kare.","UTTAR PRADESH","PILIBHIT","PURANPUR                                          ","2018-10-01 07:11:29.990"
"0","AGRICULTURE","Cereals","Paddy (Dhan)","","Plant protection in Paddy crop...?","Kisan bhai aap Malathion 2 ml/liter ka spre kare.","UTTAR PRADESH","PILIBHIT","PURANPUR                                          ","2018-10-01 07:11:29.990"
"0","AGRICULTURE","Others","Others","","pant nagar me kisan mela kab lagega ?","kisan bhai pantnagar me kisan mela 5 se 8 october 2018 ko lagega.","UTTAR PRADESH","PILIBHIT","PURANPUR                                          ","2018-10-01 15:36:12.307"
"0","AGRICULTURE","Others","Others","","pant nagar me kisan mela kab lagega ?","kisan bhai pantnagar me kisan mela 5 se 8 october 2018 ko lagega.","UTTAR PRADESH","PILIBHIT","PURANPUR                                          ","2018-10-01 15:36:12.307"
"0","AGRICULTURE","Others","","","Weather information is asking?","No possibility of rain in next 5 days.","UTTAR PRADESH","PILIBHIT","AMARIYA                                           ","2018-10-02 12:20:13.760"
"0","AGRICULTURE","Others","","","Weather information is asking?","No possibility of rain in next 5 days.","UTTAR PRADESH","PILIBHIT","AMARIYA                                           ","2018-10-02 12:20:13.760"
"0","AGRICULTURE","Others","Others","","weather information ?
","kissan bhai apke yaha es hafte mausam me badal chahahe rahege ... bunda bandi ki sambhawana bani hui hai 
","UTTAR PRADESH","PILIBHIT","PURANPUR                                          ","2018-10-02 12:43:21.150"
"0","AGRICULTURE","Others","Others","","weather information ?
","kissan bhai apke yaha es hafte mausam me badal chahahe rahege ... bunda bandi ki sambhawana bani hui hai 
","UTTAR PRADESH","PILIBHIT","PURANPUR                                          ","2018-10-02 12:43:21.150"
"0","AGRICULTURE","Others","Others","","Please give me weather information for Pilibhit?","Kisan bhai aj se 8 October tak barish ki koi sambhavna nahi hai
","UTTAR PRADESH","PILIBHIT","MARORI                                            ","2018-10-03 11:24:51.987"
"0","AGRICULTURE","Others","Others","","Please give me weather information for Pilibhit?","Kisan bhai aj se 8 October tak barish ki koi sambhavna nahi hai
","UTTAR PRADESH","PILIBHIT","MARORI                                            ","2018-10-03 11:24:51.987"
