"Season","Sector","Category","Crop","QueryType","QueryText","KCCAns","StateName","DistrictName","BlockName","CreatedOn"
"0","HORTICULTURE","Flowers","Marigold","","Vegetative propagation time of Marigold....?","Kisan bhai genda ki ropai october mah me kar sakate hai ","UTTAR PRADESH","GHAZIABAD","RAJAPUR                                           ","2018-10-01 10:19:27.667"
"0","HORTICULTURE","Flowers","Marigold","","Vegetative propagation time of Marigold....?","Kisan bhai genda ki ropai october mah me kar sakate hai ","UTTAR PRADESH","GHAZIABAD","RAJAPUR                                           ","2018-10-01 10:19:27.667"
"0","","","","","FOR CALLING KISAAN CALL CENTER ?
","THANX FOR CALLING KISAAN CALL CENTER
","UTTAR PRADESH","GHAZIABAD","","2018-10-02 10:46:10.000"
"0","AGRICULTURE","Others","Others","","FOR CALLING KISAAN CALL CENTER
","THANX FOR CALLING KISAAN CALL CENTER
","UTTAR PRADESH","GHAZIABAD","","2018-10-02 12:20:52.697"
"0","HORTICULTURE","Condiments and Spices","Cumin","","haldi ki buai kab kare ?","kisan bhai haldi ki buai may june me kare .","UTTAR PRADESH","GHAZIABAD","MURADNAGAR                                        ","2018-10-03 11:50:28.500"
"0","HORTICULTURE","Condiments and Spices","Cumin","","haldi ki buai kab kare ?","kisan bhai haldi ki buai may june me kare .","UTTAR PRADESH","GHAZIABAD","MURADNAGAR                                        ","2018-10-03 11:50:28.500"
"0","AGRICULTURE","Cereals","Paddy (Dhan)","","TELL ME INSECTS CONTROL IN PADDY ? ","SPRAY OF THIOMETHOXAM 25% WG 0.5 GM  PER LITER WATER 
","UTTAR PRADESH","GHAZIABAD","GARH MUKTESHWAR                                   ","2018-10-03 17:47:57.053"
"0","AGRICULTURE","Cereals","Paddy (Dhan)","","TELL ME INSECTS CONTROL IN PADDY ? ","SPRAY OF THIOMETHOXAM 25% WG 0.5 GM  PER LITER WATER 
","UTTAR PRADESH","GHAZIABAD","GARH MUKTESHWAR                                   ","2018-10-03 17:47:57.053"
"0","AGRICULTURE","Others","Others","","Please give me weather information.....?
 ","kisan bhai according to your area there is no possibility of rain from today to 08 october
 ","UTTAR PRADESH","GHAZIABAD","MURADNAGAR                                        ","2018-10-03 20:25:49.500"
"0","AGRICULTURE","Others","Others","","Please give me weather information.....?
 ","kisan bhai according to your area there is no possibility of rain from today to 08 october
 ","UTTAR PRADESH","GHAZIABAD","MURADNAGAR                                        ","2018-10-03 20:25:49.500"
"0","","","","","Tubel problem ....?","","UTTAR PRADESH","GHAZIABAD","GARH MUKTESHWAR                                   ","2018-10-05 18:29:22.487"
"0","","","","","Tubel problem ....?","","UTTAR PRADESH","GHAZIABAD","GARH MUKTESHWAR                                   ","2018-10-05 18:29:22.487"
"0","","","","","","","UTTAR PRADESH","GHAZIABAD","LONI                                              ","2018-10-05 20:53:17.433"
"0","","","","","","","UTTAR PRADESH","GHAZIABAD","LONI                                              ","2018-10-05 20:53:17.433"
"0","AGRICULTURE","Oilseeds","Mustard","","variety of mustard","
Narendra Rai 8501, Coral-432, NRCHB 506, NPJ 112 (Pusa Mustard 25), Varuna,Basanti,Rohani,Maya,Urvashi
","UTTAR PRADESH","GHAZIABAD","MURADNAGAR                                        ","2018-10-06 07:26:10.617"
