"Season","Sector","Category","Crop","QueryType","QueryText","KCCAns","StateName","DistrictName","BlockName","CreatedOn"
"0","AGRICULTURE","Others","Others","","Vermi compost me anudan ki jankari","Kisan bhai apne Block me sampark kare","UTTAR PRADESH","CHITRAKOOT","MAU                                               ","2018-10-01 11:27:44.777"
"0","AGRICULTURE","Others","Others","","Vermi compost me anudan ki jankari","Kisan bhai apne Block me sampark kare","UTTAR PRADESH","CHITRAKOOT","MAU                                               ","2018-10-01 11:27:44.777"
"0","HORTICULTURE","Vegetables","Chillies","","PLANT PROTECTION IN CHILLIES ?","THIAMENTHOXAM 25%  70 GRAM PAR ACRE PRAYOG KARE","UTTAR PRADESH","CHITRAKOOT","MANIKPUR                                          ","2018-10-02 15:03:28.940"
"0","HORTICULTURE","Vegetables","Chillies","","PLANT PROTECTION IN CHILLIES ?","THIAMENTHOXAM 25%  70 GRAM PAR ACRE PRAYOG KARE","UTTAR PRADESH","CHITRAKOOT","MANIKPUR                                          ","2018-10-02 15:03:28.940"
"0","HORTICULTURE","Vegetables","Chillies","","thrips problem in chillies ?","(1)	Imidakloprid 17.8 % SL @ 0.5 ML prati litar pani pani ki dar se gholkar spre kare.

","UTTAR PRADESH","CHITRAKOOT","MAU                                               ","2018-10-03 15:05:16.770"
"0","HORTICULTURE","Vegetables","Chillies","","thrips problem in chillies ?","(1)	Imidakloprid 17.8 % SL @ 0.5 ML prati litar pani pani ki dar se gholkar spre kare.

","UTTAR PRADESH","CHITRAKOOT","MAU                                               ","2018-10-03 15:05:16.770"
"0","AGRICULTURE","Cereals","Paddy (Dhan)","","plant protection in paddy crop ?","propiconazole 25 % EC 200 ml par acre prayog kare","UTTAR PRADESH","CHITRAKOOT","RAMNAGAR                                          ","2018-10-03 19:39:42.670"
"0","AGRICULTURE","Cereals","Paddy (Dhan)","","plant protection in paddy crop ?","propiconazole 25 % EC 200 ml par acre prayog kare","UTTAR PRADESH","CHITRAKOOT","RAMNAGAR                                          ","2018-10-03 19:39:42.670"
"0","","","","","","","UTTAR PRADESH","CHITRAKOOT","PAHARI                                            ","2018-10-04 11:35:17.913"
"0","","","","","","","UTTAR PRADESH","CHITRAKOOT","PAHARI                                            ","2018-10-04 11:35:17.913"
